Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,
-1.0284e+00,0.352,0.36,-0.074,-0.05
-1.0276e+00,0.344,0.328,-0.07,-0.094
-1.0269e+00,0.344,0.352,-0.074,-0.05
-1.0261e+00,0.344,0.32,-0.074,-0.09
-1.0253e+00,0.336,0.344,-0.074,-0.046
-1.0246e+00,0.328,0.32,-0.066,-0.09
-1.0238e+00,0.328,0.336,-0.074,-0.046
-1.0230e+00,0.328,0.312,-0.066,-0.086
-1.0223e+00,0.32,0.336,-0.062,-0.038
-1.0215e+00,0.32,0.296,-0.066,-0.082
-1.0207e+00,0.312,0.328,-0.066,-0.042
-1.0200e+00,0.312,0.288,-0.058,-0.082
-1.0192e+00,0.304,0.32,-0.058,-0.038
-1.0184e+00,0.304,0.28,-0.066,-0.078
-1.0177e+00,0.296,0.312,-0.058,-0.034
-1.0169e+00,0.288,0.272,-0.058,-0.078
-1.0161e+00,0.288,0.304,-0.066,-0.034
-1.0154e+00,0.288,0.264,-0.054,-0.074
-1.0146e+00,0.28,0.296,-0.054,-0.03
-1.0138e+00,0.272,0.256,-0.058,-0.074
-1.0131e+00,0.272,0.28,-0.054,-0.03
-1.0123e+00,0.272,0.248,-0.046,-0.07
-1.0115e+00,0.264,0.272,-0.05,-0.026
-1.0108e+00,0.256,0.24,-0.046,-0.07
-1.0100e+00,0.256,0.264,-0.046,-0.026
-1.0092e+00,0.256,0.232,-0.046,-0.066
-1.0084e+00,0.248,0.264,-0.046,-0.022
-1.0077e+00,0.248,0.224,-0.05,-0.066
-1.0069e+00,0.248,0.256,-0.034,-0.022
-1.0061e+00,0.232,0.216,-0.046,-0.062
-1.0054e+00,0.232,0.248,-0.034,-0.018
-1.0046e+00,0.232,0.208,-0.038,-0.062
-1.0038e+00,0.224,0.232,-0.038,-0.018
-1.0031e+00,0.224,0.2,-0.034,-0.058
-1.0023e+00,0.216,0.224,-0.034,-0.014
-1.0015e+00,0.208,0.192,-0.034,-0.054
-1.0008e+00,0.208,0.216,-0.038,-0.014
-1.0000e+00,0.2,0.184,-0.026,-0.054
-9.9923e-01,0.2,0.208,-0.034,-0.01
-9.9846e-01,0.192,0.176,-0.034,-0.05
-9.9770e-01,0.184,0.2,-0.03,-0.01
-9.9693e-01,0.184,0.168,-0.038,-0.05
-9.9616e-01,0.176,0.192,-0.026,-0.006
-9.9539e-01,0.176,0.16,-0.026,-0.046
-9.9462e-01,0.168,0.184,-0.026,-0.006
-9.9386e-01,0.168,0.152,-0.03,-0.046
-9.9309e-01,0.16,0.176,-0.018,0.002
-9.9232e-01,0.16,0.144,-0.026,-0.046
-9.9155e-01,0.152,0.168,-0.018,0.002
-9.9078e-01,0.152,0.136,-0.022,-0.042
-9.9002e-01,0.144,0.16,-0.022,0.006
-9.8925e-01,0.144,0.128,-0.018,-0.038
-9.8848e-01,0.136,0.152,-0.01,0.006
-9.8771e-01,0.136,0.12,-0.018,-0.034
-9.8694e-01,0.128,0.144,-0.018,0.006
-9.8618e-01,0.12,0.112,-0.018,-0.034
-9.8541e-01,0.12,0.136,-0.014,0.014
-9.8464e-01,0.112,0.104,-0.018,-0.03
-9.8387e-01,0.112,0.12,-0.006,0.014
-9.8310e-01,0.104,0.096,-0.01,-0.03
-9.8233e-01,0.104,0.12,-0.014,0.018
-9.8157e-01,0.096,0.08,-0.01,-0.026
-9.8080e-01,0.096,0.112,-0.002,0.018
-9.8003e-01,0.088,0.072,-0.01,-0.022
-9.7926e-01,0.088,0.104,-0.01,0.018
-9.7849e-01,0.088,0.064,0.002,-0.022
-9.7773e-01,0.08,0.088,-0.002,0.022
-9.7696e-01,0.08,0.056,-0.006,-0.022
-9.7619e-01,0.072,0.08,0.006,0.022
-9.7542e-01,0.064,0.048,-0.002,-0.018
-9.7465e-01,0.064,0.08,0.002,0.026
-9.7389e-01,0.056,0.04,0.01,-0.014
-9.7312e-01,0.056,0.064,0.006,0.03
-9.7235e-01,0.048,0.032,-0.002,-0.014
-9.7158e-01,0.048,0.056,0.018,0.03
-9.7081e-01,0.04,0.024,0.01,-0.01
-9.7005e-01,0.04,0.048,-0.002,0.03
-9.6928e-01,0.032,0.016,0.014,-0.006
-9.6851e-01,0.032,0.04,0.014,0.034
-9.6774e-01,0.024,0.008,0.006,-0.01
-9.6697e-01,0.024,0.032,0.01,0.038
-9.6621e-01,0.016,-1.78814e-10,0.014,-0.006
-9.6544e-01,0.016,0.024,0.01,0.038
-9.6467e-01,0.008,-0.008,0.022,-0.002
-9.6390e-01,-1.78814e-10,0.016,0.018,0.042
-9.6313e-01,-1.78814e-10,-0.016,0.018,-0.002
-9.6237e-01,-1.78814e-10,0.008,0.022,0.042
-9.6160e-01,-0.008,-0.024,0.026,0.002
-9.6083e-01,-0.008,-1.78814e-10,0.018,0.046
-9.6006e-01,-0.016,-0.032,0.022,0.006
-9.5929e-01,-0.024,-0.008,0.03,0.05
-9.5853e-01,-0.024,-0.048,0.034,0.006
-9.5776e-01,-0.032,-0.016,0.03,0.054
-9.5699e-01,-0.032,-0.048,0.03,0.01
-9.5622e-01,-0.04,-0.024,0.034,0.054
-9.5545e-01,-0.04,-0.056,0.03,0.014
-9.5469e-01,-0.04,-0.032,0.042,0.054
-9.5392e-01,-0.048,-0.064,0.03,0.014
-9.5315e-01,-0.048,-0.04,0.03,0.058
-9.5238e-01,-0.056,-0.072,0.038,0.018
-9.5161e-01,-0.056,-0.048,0.042,0.058
-9.5084e-01,-0.064,-0.08,0.034,0.018
-9.5008e-01,-0.072,-0.056,0.038,0.062
-9.4931e-01,-0.08,-0.096,0.038,0.022
-9.4854e-01,-0.08,-0.064,0.042,0.062
-9.4777e-01,-0.08,-0.104,0.042,0.026
-9.4700e-01,-0.088,-0.072,0.046,0.066
-9.4624e-01,-0.088,-0.112,0.038,0.026
-9.4547e-01,-0.096,-0.08,0.054,0.07
-9.4470e-01,-0.104,-0.12,0.05,0.026
-9.4393e-01,-0.104,-0.096,0.05,0.07
-9.4316e-01,-0.112,-0.128,0.046,0.03
-9.4240e-01,-0.112,-0.104,0.046,0.074
-9.4163e-01,-0.12,-0.136,0.05,0.034
-9.4086e-01,-0.12,-0.104,0.058,0.074
-9.4009e-01,-0.12,-0.144,0.058,0.034
-9.3932e-01,-0.128,-0.112,0.054,0.078
-9.3856e-01,-0.136,-0.152,0.054,0.038
-9.3779e-01,-0.136,-0.128,0.058,0.078
-9.3702e-01,-0.136,-0.16,0.062,0.038
-9.3625e-01,-0.144,-0.136,0.058,0.082
-9.3548e-01,-0.152,-0.168,0.066,0.042
-9.3472e-01,-0.152,-0.144,0.066,0.082
-9.3395e-01,-0.16,-0.176,0.062,0.046
-9.3318e-01,-0.16,-0.152,0.058,0.086
-9.3241e-01,-0.168,-0.184,0.07,0.046
-9.3164e-01,-0.168,-0.16,0.054,0.086
-9.3088e-01,-0.176,-0.192,0.07,0.05
-9.3011e-01,-0.176,-0.168,0.074,0.09
-9.2934e-01,-0.184,-0.2,0.074,0.05
-9.2857e-01,-0.192,-0.176,0.07,0.094
-9.2780e-01,-0.192,-0.208,0.07,0.05
-9.2704e-01,-0.192,-0.184,0.07,0.094
-9.2627e-01,-0.2,-0.216,0.066,0.054
-9.2550e-01,-0.2,-0.192,0.078,0.098
-9.2473e-01,-0.208,-0.224,0.078,0.058
-9.2396e-01,-0.208,-0.2,0.07,0.098
-9.2320e-01,-0.216,-0.232,0.086,0.058
-9.2243e-01,-0.224,-0.208,0.074,0.102
-9.2166e-01,-0.224,-0.24,0.07,0.062
-9.2089e-01,-0.232,-0.216,0.086,0.102
-9.2012e-01,-0.232,-0.256,0.082,0.062
-9.1935e-01,-0.24,-0.224,0.082,0.11
-9.1859e-01,-0.24,-0.264,0.09,0.062
-9.1782e-01,-0.24,-0.232,0.086,0.106
-9.1705e-01,-0.248,-0.272,0.078,0.066
-9.1628e-01,-0.256,-0.24,0.086,0.11
-9.1551e-01,-0.264,-0.272,0.094,0.066
-9.1475e-01,-0.264,-0.248,0.082,0.11
-9.1398e-01,-0.264,-0.28,0.09,0.07
-9.1321e-01,-0.272,-0.256,0.094,0.114
-9.1244e-01,-0.272,-0.288,0.09,0.074
-9.1167e-01,-0.272,-0.264,0.094,0.114
-9.1091e-01,-0.28,-0.296,0.098,0.074
-9.1014e-01,-0.28,-0.272,0.098,0.118
-9.0937e-01,-0.288,-0.312,0.098,0.074
-9.0860e-01,-0.296,-0.28,0.094,0.122
-9.0783e-01,-0.296,-0.312,0.098,0.078
-9.0707e-01,-0.304,-0.288,0.094,0.122
-9.0630e-01,-0.304,-0.32,0.106,0.078
-9.0553e-01,-0.312,-0.296,0.102,0.122
-9.0476e-01,-0.312,-0.328,0.098,0.082
-9.0399e-01,-0.32,-0.304,0.102,0.122
-9.0323e-01,-0.32,-0.336,0.098,0.082
-9.0246e-01,-0.328,-0.312,0.102,0.126
-9.0169e-01,-0.328,-0.344,0.11,0.086
-9.0092e-01,-0.336,-0.32,0.106,0.13
-9.0015e-01,-0.328,-0.352,0.106,0.086
-8.9939e-01,-0.336,-0.328,0.102,0.13
-8.9862e-01,-0.344,-0.36,0.114,0.09
-8.9785e-01,-0.344,-0.336,0.102,0.134
-8.9708e-01,-0.352,-0.368,0.11,0.094
-8.9631e-01,-0.352,-0.344,0.118,0.134
-8.9555e-01,-0.36,-0.376,0.106,0.09
-8.9478e-01,-0.36,-0.352,0.11,0.138
-8.9401e-01,-0.368,-0.384,0.114,0.094
-8.9324e-01,-0.376,-0.36,0.114,0.138
-8.9247e-01,-0.376,-0.392,0.118,0.094
-8.9171e-01,-0.376,-0.368,0.118,0.138
-8.9094e-01,-0.384,-0.4,0.122,0.098
-8.9017e-01,-0.384,-0.376,0.122,0.142
-8.8940e-01,-0.392,-0.4,0.11,0.098
-8.8863e-01,-0.392,-0.384,0.122,0.142
-8.8786e-01,-0.4,-0.408,0.118,0.102
-8.8710e-01,-0.4,-0.392,0.118,0.146
-8.8633e-01,-0.4,-0.416,0.118,0.102
-8.8556e-01,-0.4,-0.392,0.118,0.15
-8.8479e-01,-0.408,-0.424,0.13,0.106
-8.8402e-01,-0.416,-0.4,0.126,0.15
-8.8326e-01,-0.416,-0.432,0.122,0.106
-8.8249e-01,-0.416,-0.408,0.126,0.15
-8.8172e-01,-0.424,-0.44,0.126,0.11
-8.8095e-01,-0.432,-0.416,0.122,0.15
-8.8018e-01,-0.432,-0.448,0.126,0.11
-8.7942e-01,-0.432,-0.424,0.138,0.154
-8.7865e-01,-0.44,-0.456,0.126,0.11
-8.7788e-01,-0.44,-0.432,0.13,0.154
-8.7711e-01,-0.448,-0.464,0.138,0.114
-8.7634e-01,-0.448,-0.44,0.134,0.158
-8.7558e-01,-0.456,-0.464,0.142,0.118
-8.7481e-01,-0.456,-0.44,0.146,0.158
-8.7404e-01,-0.456,-0.472,0.13,0.118
-8.7327e-01,-0.464,-0.448,0.13,0.162
-8.7250e-01,-0.464,-0.48,0.126,0.118
-8.7174e-01,-0.464,-0.456,0.138,0.162
-8.7097e-01,-0.472,-0.488,0.138,0.118
-8.7020e-01,-0.472,-0.464,0.15,0.162
-8.6943e-01,-0.48,-0.496,0.146,0.122
-8.6866e-01,-0.48,-0.472,0.134,0.162
-8.6790e-01,-0.48,-0.504,0.142,0.122
-8.6713e-01,-0.488,-0.472,0.146,0.166
-8.6636e-01,-0.488,-0.504,0.138,0.122
-8.6559e-01,-0.496,-0.48,0.146,0.166
-8.6482e-01,-0.496,-0.512,0.15,0.126
-8.6406e-01,-0.496,-0.488,0.138,0.17
-8.6329e-01,-0.504,-0.52,0.15,0.13
-8.6252e-01,-0.504,-0.496,0.15,0.174
-8.6175e-01,-0.512,-0.52,0.15,0.126
-8.6098e-01,-0.512,-0.504,0.15,0.17
-8.6022e-01,-0.512,-0.528,0.15,0.13
-8.5945e-01,-0.52,-0.504,0.142,0.174
-8.5868e-01,-0.52,-0.536,0.15,0.13
-8.5791e-01,-0.52,-0.512,0.15,0.174
-8.5714e-01,-0.528,-0.544,0.154,0.134
-8.5637e-01,-0.528,-0.52,0.158,0.178
-8.5561e-01,-0.528,-0.544,0.154,0.134
-8.5484e-01,-0.536,-0.528,0.154,0.178
-8.5407e-01,-0.536,-0.552,0.15,0.138
-8.5330e-01,-0.544,-0.528,0.166,0.182
-8.5253e-01,-0.544,-0.56,0.162,0.134
-8.5177e-01,-0.544,-0.536,0.15,0.178
-8.5100e-01,-0.552,-0.568,0.158,0.138
-8.5023e-01,-0.552,-0.544,0.158,0.182
-8.4946e-01,-0.56,-0.568,0.154,0.138
-8.4869e-01,-0.56,-0.544,0.166,0.182
-8.4793e-01,-0.56,-0.576,0.162,0.138
-8.4716e-01,-0.56,-0.552,0.158,0.186
-8.4639e-01,-0.568,-0.584,0.162,0.142
-8.4562e-01,-0.568,-0.56,0.17,0.186
-8.4485e-01,-0.568,-0.584,0.166,0.142
-8.4409e-01,-0.568,-0.56,0.158,0.186
-8.4332e-01,-0.568,-0.592,0.17,0.142
-8.4255e-01,-0.576,-0.568,0.162,0.186
-8.4178e-01,-0.576,-0.6,0.162,0.146
-8.4101e-01,-0.584,-0.576,0.17,0.186
-8.4025e-01,-0.584,-0.608,0.166,0.146
-8.3948e-01,-0.592,-0.576,0.174,0.19
-8.3871e-01,-0.592,-0.608,0.166,0.15
-8.3794e-01,-0.6,-0.584,0.17,0.19
-8.3717e-01,-0.6,-0.616,0.162,0.15
-8.3641e-01,-0.6,-0.592,0.166,0.19
-8.3564e-01,-0.6,-0.616,0.174,0.15
-8.3487e-01,-0.608,-0.592,0.158,0.19
-8.3410e-01,-0.608,-0.624,0.17,0.15
-8.3333e-01,-0.616,-0.6,0.174,0.194
-8.3257e-01,-0.616,-0.632,0.174,0.15
-8.3180e-01,-0.608,-0.6,0.17,0.194
-8.3103e-01,-0.616,-0.632,0.174,0.15
-8.3026e-01,-0.616,-0.608,0.174,0.194
-8.2949e-01,-0.624,-0.64,0.17,0.154
-8.2873e-01,-0.624,-0.616,0.182,0.194
-8.2796e-01,-0.624,-0.64,0.174,0.154
-8.2719e-01,-0.632,-0.616,0.174,0.198
-8.2642e-01,-0.632,-0.648,0.17,0.154
-8.2565e-01,-0.632,-0.624,0.174,0.198
-8.2488e-01,-0.632,-0.648,0.174,0.158
-8.2412e-01,-0.64,-0.624,0.174,0.198
-8.2335e-01,-0.64,-0.656,0.178,0.154
-8.2258e-01,-0.64,-0.632,0.178,0.198
-8.2181e-01,-0.64,-0.656,0.182,0.158
-8.2104e-01,-0.648,-0.632,0.178,0.202
-8.2028e-01,-0.648,-0.664,0.178,0.158
-8.1951e-01,-0.648,-0.64,0.178,0.202
-8.1874e-01,-0.648,-0.664,0.182,0.158
-8.1797e-01,-0.656,-0.64,0.174,0.202
-8.1720e-01,-0.656,-0.672,0.17,0.162
-8.1644e-01,-0.656,-0.648,0.182,0.202
-8.1567e-01,-0.656,-0.672,0.166,0.162
-8.1490e-01,-0.656,-0.648,0.182,0.206
-8.1413e-01,-0.664,-0.68,0.178,0.162
-8.1336e-01,-0.664,-0.656,0.174,0.202
-8.1260e-01,-0.664,-0.68,0.186,0.162
-8.1183e-01,-0.664,-0.656,0.19,0.206
-8.1106e-01,-0.672,-0.688,0.186,0.162
-8.1029e-01,-0.672,-0.664,0.186,0.206
-8.0952e-01,-0.672,-0.688,0.186,0.162
-8.0876e-01,-0.672,-0.664,0.17,0.206
-8.0799e-01,-0.68,-0.688,0.19,0.162
-8.0722e-01,-0.68,-0.664,0.19,0.206
-8.0645e-01,-0.68,-0.696,0.19,0.166
-8.0568e-01,-0.68,-0.672,0.182,0.206
-8.0492e-01,-0.688,-0.696,0.19,0.166
-8.0415e-01,-0.688,-0.672,0.182,0.206
-8.0338e-01,-0.688,-0.704,0.186,0.166
-8.0261e-01,-0.688,-0.68,0.19,0.21
-8.0184e-01,-0.688,-0.704,0.186,0.166
-8.0108e-01,-0.688,-0.68,0.178,0.21
-8.0031e-01,-0.688,-0.704,0.19,0.166
-7.9954e-01,-0.696,-0.68,0.19,0.21
-7.9877e-01,-0.696,-0.712,0.186,0.166
-7.9800e-01,-0.696,-0.688,0.19,0.21
-7.9724e-01,-0.696,-0.712,0.19,0.166
-7.9647e-01,-0.696,-0.688,0.186,0.21
-7.9570e-01,-0.696,-0.712,0.19,0.166
-7.9493e-01,-0.704,-0.688,0.19,0.21
-7.9416e-01,-0.704,-0.712,0.178,0.17
-7.9339e-01,-0.704,-0.696,0.186,0.21
-7.9263e-01,-0.704,-0.72,0.19,0.166
-7.9186e-01,-0.704,-0.696,0.178,0.21
-7.9109e-01,-0.704,-0.72,0.182,0.17
-7.9032e-01,-0.704,-0.696,0.194,0.21
-7.8955e-01,-0.704,-0.72,0.194,0.17
-7.8879e-01,-0.712,-0.696,0.186,0.21
-7.8802e-01,-0.712,-0.728,0.194,0.166
-7.8725e-01,-0.712,-0.704,0.19,0.21
-7.8648e-01,-0.712,-0.728,0.182,0.17
-7.8571e-01,-0.712,-0.704,0.202,0.214
-7.8495e-01,-0.712,-0.728,0.186,0.17
-7.8418e-01,-0.72,-0.704,0.182,0.214
-7.8341e-01,-0.72,-0.728,0.198,0.17
-7.8264e-01,-0.72,-0.712,0.194,0.21
-7.8187e-01,-0.72,-0.736,0.182,0.17
-7.8111e-01,-0.72,-0.712,0.198,0.21
-7.8034e-01,-0.72,-0.736,0.198,0.17
-7.7957e-01,-0.72,-0.712,0.186,0.214
-7.7880e-01,-0.72,-0.736,0.186,0.17
-7.7803e-01,-0.72,-0.712,0.194,0.214
-7.7727e-01,-0.72,-0.736,0.186,0.17
-7.7650e-01,-0.72,-0.712,0.186,0.214
-7.7573e-01,-0.728,-0.736,0.19,0.17
-7.7496e-01,-0.728,-0.712,0.186,0.214
-7.7419e-01,-0.728,-0.744,0.186,0.17
-7.7343e-01,-0.728,-0.72,0.19,0.214
-7.7266e-01,-0.728,-0.744,0.19,0.17
-7.7189e-01,-0.728,-0.72,0.19,0.214
-7.7112e-01,-0.728,-0.744,0.198,0.17
-7.7035e-01,-0.728,-0.72,0.186,0.21
-7.6959e-01,-0.728,-0.744,0.186,0.17
-7.6882e-01,-0.728,-0.72,0.198,0.21
-7.6805e-01,-0.728,-0.744,0.194,0.17
-7.6728e-01,-0.736,-0.72,0.186,0.21
-7.6651e-01,-0.728,-0.744,0.19,0.17
-7.6575e-01,-0.728,-0.72,0.19,0.214
-7.6498e-01,-0.728,-0.744,0.186,0.17
-7.6421e-01,-0.728,-0.72,0.198,0.214
-7.6344e-01,-0.736,-0.744,0.194,0.166
-7.6267e-01,-0.736,-0.72,0.186,0.214
-7.6190e-01,-0.728,-0.744,0.19,0.17
-7.6114e-01,-0.728,-0.72,0.19,0.214
-7.6037e-01,-0.736,-0.744,0.19,0.17
-7.5960e-01,-0.736,-0.72,0.194,0.21
-7.5883e-01,-0.736,-0.744,0.198,0.17
-7.5806e-01,-0.736,-0.72,0.19,0.21
-7.5730e-01,-0.728,-0.744,0.19,0.17
-7.5653e-01,-0.728,-0.72,0.194,0.214
-7.5576e-01,-0.736,-0.744,0.182,0.17
-7.5499e-01,-0.736,-0.72,0.182,0.21
-7.5422e-01,-0.736,-0.744,0.194,0.166
-7.5346e-01,-0.728,-0.72,0.19,0.21
-7.5269e-01,-0.728,-0.744,0.182,0.166
-7.5192e-01,-0.736,-0.728,0.19,0.21
-7.5115e-01,-0.728,-0.752,0.186,0.166
-7.5038e-01,-0.728,-0.72,0.182,0.21
-7.4962e-01,-0.736,-0.744,0.19,0.166
-7.4885e-01,-0.736,-0.72,0.182,0.21
-7.4808e-01,-0.736,-0.744,0.182,0.166
-7.4731e-01,-0.736,-0.72,0.186,0.21
-7.4654e-01,-0.728,-0.744,0.19,0.166
-7.4578e-01,-0.736,-0.72,0.182,0.206
-7.4501e-01,-0.728,-0.744,0.186,0.166
-7.4424e-01,-0.728,-0.72,0.198,0.206
-7.4347e-01,-0.736,-0.744,0.186,0.166
-7.4270e-01,-0.736,-0.72,0.19,0.206
-7.4194e-01,-0.728,-0.744,0.186,0.162
-7.4117e-01,-0.728,-0.72,0.186,0.206
-7.4040e-01,-0.728,-0.744,0.186,0.166
-7.3963e-01,-0.728,-0.72,0.194,0.206
-7.3886e-01,-0.736,-0.744,0.182,0.162
-7.3810e-01,-0.728,-0.72,0.182,0.206
-7.3733e-01,-0.728,-0.736,0.186,0.162
-7.3656e-01,-0.728,-0.72,0.178,0.206
-7.3579e-01,-0.728,-0.736,0.178,0.162
-7.3502e-01,-0.728,-0.712,0.19,0.202
-7.3425e-01,-0.728,-0.736,0.178,0.162
-7.3349e-01,-0.72,-0.712,0.174,0.202
-7.3272e-01,-0.728,-0.736,0.178,0.162
-7.3195e-01,-0.72,-0.712,0.186,0.202
-7.3118e-01,-0.72,-0.736,0.174,0.158
-7.3041e-01,-0.72,-0.712,0.182,0.202
-7.2965e-01,-0.72,-0.736,0.178,0.158
-7.2888e-01,-0.72,-0.712,0.17,0.202
-7.2811e-01,-0.72,-0.728,0.186,0.158
-7.2734e-01,-0.72,-0.712,0.19,0.202
-7.2657e-01,-0.712,-0.728,0.178,0.158
-7.2581e-01,-0.712,-0.704,0.182,0.198
-7.2504e-01,-0.712,-0.728,0.182,0.158
-7.2427e-01,-0.712,-0.704,0.182,0.198
-7.2350e-01,-0.712,-0.728,0.178,0.158
-7.2273e-01,-0.712,-0.704,0.178,0.198
-7.2197e-01,-0.712,-0.728,0.178,0.158
-7.2120e-01,-0.712,-0.704,0.178,0.198
-7.2043e-01,-0.704,-0.72,0.178,0.154
-7.1966e-01,-0.712,-0.696,0.174,0.194
-7.1889e-01,-0.704,-0.72,0.174,0.154
-7.1813e-01,-0.704,-0.696,0.182,0.194
-7.1736e-01,-0.704,-0.72,0.178,0.154
-7.1659e-01,-0.704,-0.696,0.17,0.194
-7.1582e-01,-0.704,-0.712,0.174,0.15
-7.1505e-01,-0.704,-0.688,0.17,0.194
-7.1429e-01,-0.696,-0.712,0.166,0.15
-7.1352e-01,-0.696,-0.688,0.17,0.194
-7.1275e-01,-0.696,-0.712,0.17,0.15
-7.1198e-01,-0.696,-0.688,0.162,0.19
-7.1121e-01,-0.696,-0.704,0.174,0.15
-7.1045e-01,-0.696,-0.68,0.166,0.194
-7.0968e-01,-0.688,-0.704,0.166,0.146
-7.0891e-01,-0.688,-0.68,0.162,0.19
-7.0814e-01,-0.688,-0.704,0.166,0.146
-7.0737e-01,-0.688,-0.68,0.162,0.19
-7.0661e-01,-0.688,-0.696,0.17,0.146
-7.0584e-01,-0.688,-0.672,0.166,0.19
-7.0507e-01,-0.68,-0.696,0.17,0.142
-7.0430e-01,-0.68,-0.672,0.154,0.186
-7.0353e-01,-0.68,-0.688,0.166,0.142
-7.0276e-01,-0.68,-0.672,0.162,0.186
-7.0200e-01,-0.68,-0.688,0.162,0.138
-7.0123e-01,-0.672,-0.664,0.162,0.186
-7.0046e-01,-0.672,-0.688,0.162,0.138
-6.9969e-01,-0.672,-0.664,0.154,0.182
-6.9892e-01,-0.672,-0.68,0.162,0.138
-6.9816e-01,-0.664,-0.656,0.158,0.182
-6.9739e-01,-0.664,-0.68,0.162,0.138
-6.9662e-01,-0.664,-0.656,0.166,0.182
-6.9585e-01,-0.664,-0.672,0.162,0.138
-6.9508e-01,-0.664,-0.648,0.154,0.178
-6.9432e-01,-0.656,-0.672,0.154,0.134
-6.9355e-01,-0.656,-0.648,0.154,0.178
-6.9278e-01,-0.656,-0.672,0.162,0.134
-6.9201e-01,-0.648,-0.64,0.154,0.178
-6.9124e-01,-0.656,-0.664,0.15,0.134
-6.9048e-01,-0.648,-0.64,0.158,0.174
-6.8971e-01,-0.648,-0.656,0.15,0.13
-6.8894e-01,-0.648,-0.632,0.158,0.174
-6.8817e-01,-0.64,-0.656,0.154,0.126
-6.8740e-01,-0.64,-0.632,0.15,0.174
-6.8664e-01,-0.64,-0.648,0.154,0.13
-6.8587e-01,-0.64,-0.624,0.146,0.17
-6.8510e-01,-0.632,-0.648,0.146,0.126
-6.8433e-01,-0.632,-0.624,0.146,0.17
-6.8356e-01,-0.632,-0.64,0.154,0.122
-6.8280e-01,-0.624,-0.616,0.142,0.166
-6.8203e-01,-0.624,-0.64,0.146,0.122
-6.8126e-01,-0.624,-0.616,0.146,0.166
-6.8049e-01,-0.624,-0.632,0.142,0.122
-6.7972e-01,-0.616,-0.608,0.15,0.166
-6.7896e-01,-0.616,-0.632,0.142,0.122
-6.7819e-01,-0.616,-0.608,0.138,0.162
-6.7742e-01,-0.608,-0.624,0.138,0.122
-6.7665e-01,-0.608,-0.6,0.142,0.162
-6.7588e-01,-0.608,-0.616,0.146,0.118
-6.7512e-01,-0.608,-0.592,0.142,0.162
-6.7435e-01,-0.608,-0.616,0.146,0.114
-6.7358e-01,-0.6,-0.592,0.134,0.162
-6.7281e-01,-0.592,-0.608,0.138,0.118
-6.7204e-01,-0.592,-0.584,0.142,0.162
-6.7127e-01,-0.592,-0.608,0.134,0.114
-6.7051e-01,-0.584,-0.576,0.134,0.154
-6.6974e-01,-0.584,-0.6,0.138,0.114
-6.6897e-01,-0.584,-0.576,0.134,0.154
-6.6820e-01,-0.584,-0.592,0.134,0.11
-6.6743e-01,-0.584,-0.568,0.134,0.154
-6.6667e-01,-0.576,-0.592,0.138,0.11
-6.6590e-01,-0.576,-0.568,0.13,0.154
-6.6513e-01,-0.568,-0.584,0.134,0.106
-6.6436e-01,-0.568,-0.56,0.13,0.15
-6.6359e-01,-0.568,-0.576,0.122,0.106
-6.6283e-01,-0.568,-0.552,0.126,0.146
-6.6206e-01,-0.56,-0.568,0.13,0.102
-6.6129e-01,-0.56,-0.544,0.122,0.146
-6.6052e-01,-0.552,-0.568,0.122,0.102
-6.5975e-01,-0.552,-0.544,0.126,0.146
-6.5899e-01,-0.552,-0.56,0.122,0.102
-6.5822e-01,-0.544,-0.536,0.122,0.142
-6.5745e-01,-0.544,-0.552,0.13,0.098
-6.5668e-01,-0.544,-0.528,0.118,0.142
-6.5591e-01,-0.536,-0.544,0.118,0.098
-6.5515e-01,-0.536,-0.528,0.118,0.138
-6.5438e-01,-0.536,-0.544,0.114,0.094
-6.5361e-01,-0.528,-0.52,0.102,0.138
-6.5284e-01,-0.528,-0.536,0.118,0.094
-6.5207e-01,-0.52,-0.512,0.114,0.134
-6.5131e-01,-0.52,-0.528,0.114,0.09
-6.5054e-01,-0.52,-0.504,0.114,0.134
-6.4977e-01,-0.512,-0.528,0.106,0.086
-6.4900e-01,-0.512,-0.504,0.106,0.134
-6.4823e-01,-0.504,-0.52,0.122,0.086
-6.4747e-01,-0.504,-0.496,0.106,0.13
-6.4670e-01,-0.504,-0.512,0.102,0.086
-6.4593e-01,-0.496,-0.488,0.11,0.13
-6.4516e-01,-0.496,-0.504,0.106,0.082
-6.4439e-01,-0.496,-0.48,0.102,0.126
-6.4363e-01,-0.488,-0.504,0.11,0.082
-6.4286e-01,-0.488,-0.48,0.102,0.126
-6.4209e-01,-0.488,-0.496,0.094,0.078
-6.4132e-01,-0.48,-0.472,0.102,0.122
-6.4055e-01,-0.48,-0.488,0.102,0.078
-6.3978e-01,-0.48,-0.464,0.094,0.118
-6.3902e-01,-0.472,-0.48,0.098,0.078
-6.3825e-01,-0.472,-0.456,0.094,0.118
-6.3748e-01,-0.464,-0.48,0.098,0.074
-6.3671e-01,-0.464,-0.448,0.098,0.118
-6.3594e-01,-0.456,-0.472,0.094,0.07
-6.3518e-01,-0.456,-0.44,0.086,0.118
-6.3441e-01,-0.456,-0.464,0.086,0.07
-6.3364e-01,-0.448,-0.44,0.094,0.114
-6.3287e-01,-0.448,-0.456,0.094,0.066
-6.3210e-01,-0.44,-0.432,0.074,0.11
