Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,
-1.0545e+00,0.456,0.472,-0.085,-0.065
-1.0538e+00,0.456,0.44,-0.081,-0.103
-1.0530e+00,0.456,0.464,-0.085,-0.063
-1.0522e+00,0.44,0.432,-0.093,-0.101
-1.0515e+00,0.44,0.456,-0.083,-0.061
-1.0507e+00,0.44,0.424,-0.081,-0.101
-1.0499e+00,0.44,0.448,-0.089,-0.059
-1.0492e+00,0.432,0.416,-0.085,-0.101
-1.0484e+00,0.432,0.44,-0.079,-0.057
-1.0476e+00,0.424,0.408,-0.083,-0.097
-1.0469e+00,0.424,0.432,-0.081,-0.055
-1.0461e+00,0.416,0.4,-0.073,-0.097
-1.0453e+00,0.416,0.424,-0.081,-0.055
-1.0445e+00,0.416,0.392,-0.077,-0.095
-1.0438e+00,0.4,0.416,-0.073,-0.055
-1.0430e+00,0.4,0.384,-0.077,-0.095
-1.0422e+00,0.4,0.408,-0.081,-0.053
-1.0415e+00,0.392,0.376,-0.069,-0.097
-1.0407e+00,0.392,0.4,-0.071,-0.049
-1.0399e+00,0.384,0.368,-0.075,-0.091
-1.0392e+00,0.384,0.392,-0.067,-0.049
-1.0384e+00,0.376,0.36,-0.071,-0.089
-1.0376e+00,0.376,0.384,-0.069,-0.045
-1.0369e+00,0.368,0.352,-0.061,-0.087
-1.0361e+00,0.36,0.376,-0.065,-0.045
-1.0353e+00,0.36,0.344,-0.065,-0.085
-1.0346e+00,0.36,0.368,-0.067,-0.043
-1.0338e+00,0.352,0.336,-0.055,-0.083
-1.0330e+00,0.352,0.36,-0.067,-0.041
-1.0323e+00,0.344,0.328,-0.063,-0.081
-1.0315e+00,0.344,0.352,-0.063,-0.037
-1.0307e+00,0.336,0.32,-0.065,-0.081
-1.0300e+00,0.328,0.344,-0.059,-0.037
-1.0292e+00,0.328,0.312,-0.057,-0.079
-1.0284e+00,0.328,0.336,-0.059,-0.035
-1.0276e+00,0.32,0.304,-0.057,-0.075
-1.0269e+00,0.32,0.328,-0.053,-0.035
-1.0261e+00,0.312,0.296,-0.055,-0.075
-1.0253e+00,0.312,0.32,-0.055,-0.033
-1.0246e+00,0.304,0.288,-0.055,-0.073
-1.0238e+00,0.304,0.312,-0.055,-0.031
-1.0230e+00,0.296,0.28,-0.053,-0.071
-1.0223e+00,0.296,0.304,-0.053,-0.029
-1.0215e+00,0.288,0.272,-0.053,-0.071
-1.0207e+00,0.28,0.296,-0.053,-0.027
-1.0200e+00,0.272,0.256,-0.043,-0.067
-1.0192e+00,0.272,0.288,-0.049,-0.025
-1.0184e+00,0.264,0.248,-0.049,-0.067
-1.0177e+00,0.264,0.272,-0.037,-0.023
-1.0169e+00,0.256,0.24,-0.041,-0.063
-1.0161e+00,0.256,0.264,-0.039,-0.023
-1.0154e+00,0.248,0.232,-0.037,-0.065
-1.0146e+00,0.248,0.256,-0.039,-0.019
-1.0138e+00,0.24,0.224,-0.043,-0.061
-1.0131e+00,0.232,0.248,-0.037,-0.015
-1.0123e+00,0.232,0.216,-0.039,-0.057
-1.0115e+00,0.232,0.24,-0.035,-0.017
-1.0108e+00,0.224,0.208,-0.039,-0.055
-1.0100e+00,0.216,0.232,-0.033,-0.015
-1.0092e+00,0.216,0.192,-0.033,-0.055
-1.0084e+00,0.208,0.224,-0.045,-0.013
-1.0077e+00,0.2,0.184,-0.031,-0.055
-1.0069e+00,0.2,0.216,-0.031,-0.011
-1.0061e+00,0.2,0.176,-0.039,-0.051
-1.0054e+00,0.192,0.2,-0.029,-0.011
-1.0046e+00,0.184,0.168,-0.033,-0.049
-1.0038e+00,0.176,0.192,-0.033,-0.007
-1.0031e+00,0.176,0.16,-0.027,-0.049
-1.0023e+00,0.168,0.184,-0.027,-0.007
-1.0015e+00,0.168,0.152,-0.033,-0.045
-1.0008e+00,0.168,0.176,-0.027,-0.005
-1.0000e+00,0.16,0.144,-0.021,-0.043
-9.9923e-01,0.152,0.168,-0.027,-0.003
-9.9846e-01,0.152,0.136,-0.015,-0.041
-9.9770e-01,0.144,0.16,-0.023,-0.001
-9.9693e-01,0.144,0.128,-0.025,-0.041
-9.9616e-01,0.136,0.152,-0.021,0.001
-9.9539e-01,0.136,0.112,-0.013,-0.039
-9.9462e-01,0.128,0.144,-0.019,0.003
-9.9386e-01,0.128,0.104,-0.017,-0.037
-9.9309e-01,0.12,0.136,-0.019,0.003
-9.9232e-01,0.112,0.096,-0.015,-0.035
-9.9155e-01,0.112,0.12,-0.017,0.005
-9.9078e-01,0.112,0.088,-0.009,-0.031
-9.9002e-01,0.104,0.112,-0.009,0.011
-9.8925e-01,0.096,0.08,-0.021,-0.031
-9.8848e-01,0.088,0.104,-0.005,0.011
-9.8771e-01,0.088,0.072,-0.007,-0.031
-9.8694e-01,0.088,0.096,-0.011,0.011
-9.8618e-01,0.072,0.056,-0.007,-0.027
-9.8541e-01,0.072,0.088,-0.009,0.013
-9.8464e-01,0.064,0.048,-0.015,-0.027
-9.8387e-01,0.064,0.072,-0.005,0.017
-9.8310e-01,0.056,0.04,-0.003,-0.025
-9.8233e-01,0.056,0.064,-0.007,0.017
-9.8157e-01,0.048,0.032,0.007,-0.021
-9.8080e-01,0.048,0.056,0.001,0.021
-9.8003e-01,0.04,0.024,-0.001,-0.019
-9.7926e-01,0.032,0.048,0.001,0.021
-9.7849e-01,0.032,0.016,0.005,-0.017
-9.7773e-01,0.024,0.04,0.001,0.025
-9.7696e-01,0.024,0.008,0.007,-0.017
-9.7619e-01,0.016,0.032,0.005,0.025
-9.7542e-01,0.016,-0.008,0.003,-0.017
-9.7465e-01,0.008,0.024,0.005,0.027
-9.7389e-01,0.008,-0.016,0.013,-0.013
-9.7312e-01,-1.78814e-10,0.016,0.007,0.029
-9.7235e-01,-1.78814e-10,-0.024,0.011,-0.011
-9.7158e-01,-0.008,-1.78814e-10,0.013,0.031
-9.7081e-01,-0.016,-0.032,0.001,-0.009
-9.7005e-01,-0.016,-0.008,0.005,0.035
-9.6928e-01,-0.024,-0.04,0.007,-0.009
-9.6851e-01,-0.024,-0.016,0.013,0.033
-9.6774e-01,-0.032,-0.048,0.009,-0.007
-9.6697e-01,-0.04,-0.024,0.013,0.035
-9.6621e-01,-0.04,-0.056,0.015,-0.003
-9.6544e-01,-0.04,-0.032,0.013,0.037
-9.6467e-01,-0.048,-0.064,0.021,-0.003
-9.6390e-01,-0.056,-0.04,0.023,0.041
-9.6313e-01,-0.056,-0.08,0.015,-0.001
-9.6237e-01,-0.064,-0.048,0.019,0.041
-9.6160e-01,-0.072,-0.088,0.021,0.001
-9.6083e-01,-0.072,-0.056,0.017,0.043
-9.6006e-01,-0.072,-0.096,0.023,0.003
-9.5929e-01,-0.08,-0.064,0.025,0.045
-9.5853e-01,-0.08,-0.104,0.025,0.005
-9.5776e-01,-0.088,-0.08,0.021,0.045
-9.5699e-01,-0.096,-0.112,0.025,0.007
-9.5622e-01,-0.096,-0.088,0.025,0.051
-9.5545e-01,-0.104,-0.12,0.027,0.011
-9.5469e-01,-0.104,-0.096,0.027,0.049
-9.5392e-01,-0.112,-0.128,0.033,0.011
-9.5315e-01,-0.112,-0.104,0.031,0.051
-9.5238e-01,-0.12,-0.136,0.029,0.013
-9.5161e-01,-0.128,-0.112,0.037,0.055
-9.5084e-01,-0.128,-0.152,0.029,0.013
-9.5008e-01,-0.136,-0.12,0.041,0.057
-9.4931e-01,-0.144,-0.16,0.039,0.017
-9.4854e-01,-0.144,-0.136,0.037,0.059
-9.4777e-01,-0.144,-0.168,0.035,0.017
-9.4700e-01,-0.152,-0.144,0.041,0.059
-9.4624e-01,-0.16,-0.176,0.037,0.019
-9.4547e-01,-0.168,-0.152,0.041,0.063
-9.4470e-01,-0.168,-0.184,0.039,0.019
-9.4393e-01,-0.168,-0.16,0.043,0.061
-9.4316e-01,-0.176,-0.2,0.047,0.025
-9.4240e-01,-0.184,-0.168,0.047,0.063
-9.4163e-01,-0.184,-0.2,0.041,0.025
-9.4086e-01,-0.192,-0.176,0.045,0.065
-9.4009e-01,-0.192,-0.216,0.045,0.025
-9.3932e-01,-0.192,-0.184,0.043,0.069
-9.3856e-01,-0.208,-0.224,0.043,0.029
-9.3779e-01,-0.208,-0.192,0.047,0.071
-9.3702e-01,-0.216,-0.232,0.049,0.031
-9.3625e-01,-0.216,-0.2,0.051,0.071
-9.3548e-01,-0.224,-0.24,0.059,0.033
-9.3472e-01,-0.224,-0.208,0.049,0.073
-9.3395e-01,-0.232,-0.248,0.049,0.035
-9.3318e-01,-0.232,-0.224,0.051,0.075
-9.3241e-01,-0.24,-0.256,0.059,0.035
-9.3164e-01,-0.24,-0.232,0.051,0.075
-9.3088e-01,-0.248,-0.264,0.061,0.037
-9.3011e-01,-0.248,-0.24,0.061,0.079
-9.2934e-01,-0.256,-0.272,0.063,0.039
-9.2857e-01,-0.256,-0.248,0.057,0.081
-9.2780e-01,-0.264,-0.288,0.063,0.041
-9.2704e-01,-0.272,-0.256,0.065,0.081
-9.2627e-01,-0.272,-0.288,0.057,0.043
-9.2550e-01,-0.272,-0.264,0.067,0.083
-9.2473e-01,-0.28,-0.304,0.059,0.045
-9.2396e-01,-0.288,-0.272,0.057,0.083
-9.2320e-01,-0.288,-0.312,0.067,0.045
-9.2243e-01,-0.296,-0.28,0.063,0.089
-9.2166e-01,-0.296,-0.32,0.069,0.049
-9.2089e-01,-0.304,-0.288,0.067,0.089
-9.2012e-01,-0.304,-0.328,0.069,0.049
-9.1935e-01,-0.312,-0.296,0.069,0.091
-9.1859e-01,-0.312,-0.336,0.067,0.049
-9.1782e-01,-0.32,-0.304,0.077,0.093
-9.1705e-01,-0.328,-0.344,0.073,0.053
-9.1628e-01,-0.328,-0.32,0.075,0.095
-9.1551e-01,-0.336,-0.352,0.073,0.055
-9.1475e-01,-0.336,-0.328,0.073,0.095
-9.1398e-01,-0.344,-0.36,0.077,0.057
-9.1321e-01,-0.344,-0.336,0.079,0.097
-9.1244e-01,-0.352,-0.368,0.067,0.057
-9.1167e-01,-0.352,-0.344,0.071,0.099
-9.1091e-01,-0.36,-0.376,0.083,0.061
-9.1014e-01,-0.368,-0.352,0.079,0.099
-9.0937e-01,-0.36,-0.384,0.075,0.061
-9.0860e-01,-0.368,-0.36,0.089,0.101
-9.0783e-01,-0.376,-0.392,0.077,0.061
-9.0707e-01,-0.376,-0.368,0.079,0.105
-9.0630e-01,-0.384,-0.4,0.083,0.061
-9.0553e-01,-0.392,-0.376,0.081,0.105
-9.0476e-01,-0.392,-0.408,0.081,0.065
-9.0399e-01,-0.4,-0.384,0.087,0.105
-9.0323e-01,-0.4,-0.416,0.091,0.065
-9.0246e-01,-0.4,-0.392,0.091,0.107
-9.0169e-01,-0.408,-0.424,0.089,0.067
-9.0092e-01,-0.408,-0.4,0.087,0.109
-9.0015e-01,-0.408,-0.432,0.081,0.069
-8.9939e-01,-0.416,-0.408,0.085,0.113
-8.9862e-01,-0.424,-0.432,0.095,0.071
-8.9785e-01,-0.424,-0.416,0.083,0.111
-8.9708e-01,-0.424,-0.44,0.085,0.073
-8.9631e-01,-0.432,-0.424,0.097,0.111
-8.9555e-01,-0.432,-0.456,0.093,0.075
-8.9478e-01,-0.44,-0.424,0.093,0.113
-8.9401e-01,-0.44,-0.456,0.105,0.077
-8.9324e-01,-0.448,-0.432,0.087,0.115
-8.9247e-01,-0.448,-0.464,0.095,0.077
-8.9171e-01,-0.448,-0.44,0.109,0.117
-8.9094e-01,-0.456,-0.472,0.095,0.079
-8.9017e-01,-0.456,-0.448,0.093,0.119
-8.8940e-01,-0.464,-0.48,0.103,0.077
-8.8863e-01,-0.464,-0.456,0.101,0.119
-8.8786e-01,-0.472,-0.488,0.099,0.081
-8.8710e-01,-0.472,-0.464,0.105,0.123
-8.8633e-01,-0.48,-0.496,0.097,0.081
-8.8556e-01,-0.48,-0.472,0.101,0.121
-8.8479e-01,-0.48,-0.504,0.111,0.081
-8.8402e-01,-0.488,-0.48,0.107,0.123
-8.8326e-01,-0.496,-0.512,0.103,0.083
-8.8249e-01,-0.496,-0.48,0.095,0.125
-8.8172e-01,-0.504,-0.52,0.103,0.087
-8.8095e-01,-0.504,-0.496,0.101,0.127
-8.8018e-01,-0.504,-0.52,0.105,0.087
-8.7942e-01,-0.504,-0.496,0.107,0.127
-8.7865e-01,-0.512,-0.528,0.109,0.087
-8.7788e-01,-0.512,-0.504,0.107,0.133
-8.7711e-01,-0.52,-0.536,0.103,0.089
-8.7634e-01,-0.528,-0.512,0.103,0.129
-8.7558e-01,-0.528,-0.544,0.109,0.091
-8.7481e-01,-0.528,-0.52,0.115,0.131
-8.7404e-01,-0.536,-0.552,0.107,0.089
-8.7327e-01,-0.536,-0.52,0.115,0.133
-8.7250e-01,-0.536,-0.552,0.113,0.091
-8.7174e-01,-0.544,-0.528,0.105,0.133
-8.7097e-01,-0.544,-0.56,0.107,0.093
-8.7020e-01,-0.552,-0.536,0.115,0.135
-8.6943e-01,-0.552,-0.568,0.121,0.095
-8.6866e-01,-0.552,-0.544,0.107,0.135
-8.6790e-01,-0.552,-0.576,0.119,0.095
-8.6713e-01,-0.56,-0.552,0.127,0.137
-8.6636e-01,-0.56,-0.576,0.113,0.097
-8.6559e-01,-0.568,-0.552,0.121,0.137
-8.6482e-01,-0.568,-0.584,0.115,0.097
-8.6406e-01,-0.576,-0.56,0.113,0.137
-8.6329e-01,-0.576,-0.592,0.121,0.101
-8.6252e-01,-0.576,-0.568,0.123,0.139
-8.6175e-01,-0.576,-0.6,0.119,0.101
-8.6098e-01,-0.584,-0.568,0.117,0.141
-8.6022e-01,-0.584,-0.6,0.123,0.099
-8.5945e-01,-0.584,-0.576,0.123,0.139
-8.5868e-01,-0.592,-0.608,0.117,0.101
-8.5791e-01,-0.592,-0.584,0.123,0.143
-8.5714e-01,-0.592,-0.616,0.123,0.105
-8.5637e-01,-0.6,-0.584,0.123,0.143
-8.5561e-01,-0.6,-0.616,0.125,0.105
-8.5484e-01,-0.608,-0.592,0.127,0.143
-8.5407e-01,-0.608,-0.624,0.123,0.105
-8.5330e-01,-0.608,-0.6,0.135,0.145
-8.5253e-01,-0.608,-0.632,0.125,0.107
-8.5177e-01,-0.616,-0.6,0.127,0.145
-8.5100e-01,-0.616,-0.632,0.131,0.105
-8.5023e-01,-0.616,-0.608,0.127,0.149
-8.4946e-01,-0.624,-0.64,0.125,0.107
-8.4869e-01,-0.624,-0.616,0.129,0.151
-8.4793e-01,-0.632,-0.64,0.125,0.105
-8.4716e-01,-0.632,-0.616,0.117,0.149
-8.4639e-01,-0.632,-0.648,0.131,0.107
-8.4562e-01,-0.64,-0.624,0.127,0.149
-8.4485e-01,-0.64,-0.656,0.123,0.109
-8.4409e-01,-0.64,-0.632,0.133,0.151
-8.4332e-01,-0.64,-0.656,0.135,0.111
-8.4255e-01,-0.648,-0.632,0.127,0.149
-8.4178e-01,-0.648,-0.664,0.127,0.111
-8.4101e-01,-0.648,-0.64,0.135,0.155
-8.4025e-01,-0.648,-0.664,0.129,0.113
-8.3948e-01,-0.648,-0.64,0.127,0.153
-8.3871e-01,-0.656,-0.672,0.143,0.111
-8.3794e-01,-0.656,-0.648,0.139,0.155
-8.3717e-01,-0.656,-0.672,0.135,0.113
-8.3641e-01,-0.656,-0.648,0.133,0.155
-8.3564e-01,-0.656,-0.68,0.139,0.115
-8.3487e-01,-0.664,-0.656,0.133,0.153
-8.3410e-01,-0.664,-0.68,0.141,0.115
-8.3333e-01,-0.664,-0.656,0.135,0.157
-8.3257e-01,-0.672,-0.688,0.139,0.115
-8.3180e-01,-0.672,-0.664,0.139,0.157
-8.3103e-01,-0.672,-0.688,0.147,0.117
-8.3026e-01,-0.672,-0.664,0.139,0.157
-8.2949e-01,-0.672,-0.688,0.137,0.117
-8.2873e-01,-0.68,-0.664,0.143,0.155
-8.2796e-01,-0.68,-0.696,0.139,0.117
-8.2719e-01,-0.68,-0.672,0.139,0.159
-8.2642e-01,-0.68,-0.696,0.141,0.119
-8.2565e-01,-0.688,-0.672,0.129,0.157
-8.2488e-01,-0.688,-0.704,0.137,0.117
-8.2412e-01,-0.688,-0.68,0.143,0.159
-8.2335e-01,-0.688,-0.704,0.141,0.119
-8.2258e-01,-0.688,-0.68,0.133,0.157
-8.2181e-01,-0.688,-0.704,0.147,0.119
-8.2104e-01,-0.696,-0.68,0.143,0.159
-8.2028e-01,-0.696,-0.712,0.137,0.121
-8.1951e-01,-0.696,-0.688,0.143,0.161
-8.1874e-01,-0.696,-0.712,0.139,0.119
-8.1797e-01,-0.704,-0.688,0.139,0.159
-8.1720e-01,-0.704,-0.712,0.141,0.121
-8.1644e-01,-0.704,-0.696,0.141,0.161
-8.1567e-01,-0.712,-0.72,0.139,0.121
-8.1490e-01,-0.704,-0.696,0.141,0.161
-8.1413e-01,-0.704,-0.72,0.143,0.121
-8.1336e-01,-0.712,-0.696,0.137,0.161
-8.1260e-01,-0.712,-0.72,0.145,0.123
-8.1183e-01,-0.712,-0.704,0.141,0.161
-8.1106e-01,-0.712,-0.728,0.143,0.121
-8.1029e-01,-0.712,-0.704,0.147,0.163
-8.0952e-01,-0.712,-0.728,0.143,0.123
-8.0876e-01,-0.712,-0.704,0.143,0.163
-8.0799e-01,-0.712,-0.728,0.139,0.123
-8.0722e-01,-0.712,-0.704,0.147,0.165
-8.0645e-01,-0.72,-0.736,0.141,0.123
-8.0568e-01,-0.72,-0.712,0.139,0.167
-8.0492e-01,-0.72,-0.736,0.151,0.123
-8.0415e-01,-0.72,-0.712,0.145,0.163
-8.0338e-01,-0.72,-0.736,0.137,0.125
-8.0261e-01,-0.72,-0.712,0.143,0.163
-8.0184e-01,-0.72,-0.736,0.139,0.125
-8.0108e-01,-0.72,-0.712,0.137,0.163
-8.0031e-01,-0.72,-0.736,0.151,0.125
-7.9954e-01,-0.72,-0.72,0.151,0.163
-7.9877e-01,-0.72,-0.744,0.135,0.123
-7.9800e-01,-0.72,-0.72,0.145,0.165
-7.9724e-01,-0.728,-0.744,0.141,0.125
-7.9647e-01,-0.728,-0.72,0.141,0.165
-7.9570e-01,-0.728,-0.744,0.147,0.125
-7.9493e-01,-0.728,-0.72,0.151,0.165
-7.9416e-01,-0.728,-0.744,0.147,0.125
-7.9339e-01,-0.728,-0.72,0.141,0.165
-7.9263e-01,-0.728,-0.744,0.147,0.125
-7.9186e-01,-0.728,-0.72,0.143,0.165
-7.9109e-01,-0.728,-0.744,0.145,0.123
-7.9032e-01,-0.728,-0.72,0.155,0.167
-7.8955e-01,-0.736,-0.744,0.137,0.125
-7.8879e-01,-0.736,-0.72,0.139,0.165
-7.8802e-01,-0.736,-0.744,0.151,0.125
-7.8725e-01,-0.736,-0.72,0.145,0.165
-7.8648e-01,-0.736,-0.744,0.147,0.125
-7.8571e-01,-0.736,-0.72,0.145,0.163
-7.8495e-01,-0.728,-0.744,0.139,0.123
-7.8418e-01,-0.736,-0.728,0.139,0.165
-7.8341e-01,-0.728,-0.744,0.151,0.125
-7.8264e-01,-0.736,-0.728,0.149,0.165
-7.8187e-01,-0.736,-0.744,0.141,0.125
-7.8111e-01,-0.736,-0.728,0.147,0.165
-7.8034e-01,-0.728,-0.744,0.147,0.123
-7.7957e-01,-0.736,-0.72,0.145,0.163
-7.7880e-01,-0.736,-0.744,0.141,0.125
-7.7803e-01,-0.736,-0.728,0.151,0.163
-7.7727e-01,-0.728,-0.744,0.143,0.125
-7.7650e-01,-0.736,-0.72,0.139,0.165
-7.7573e-01,-0.736,-0.744,0.141,0.123
-7.7496e-01,-0.736,-0.72,0.143,0.163
-7.7419e-01,-0.728,-0.744,0.143,0.123
-7.7343e-01,-0.736,-0.72,0.147,0.163
-7.7266e-01,-0.736,-0.744,0.143,0.123
-7.7189e-01,-0.736,-0.72,0.139,0.163
-7.7112e-01,-0.728,-0.744,0.143,0.123
-7.7035e-01,-0.728,-0.72,0.141,0.163
-7.6959e-01,-0.736,-0.744,0.135,0.123
-7.6882e-01,-0.728,-0.72,0.139,0.161
-7.6805e-01,-0.728,-0.744,0.145,0.121
-7.6728e-01,-0.728,-0.72,0.137,0.161
-7.6651e-01,-0.728,-0.744,0.139,0.121
-7.6575e-01,-0.728,-0.72,0.145,0.163
-7.6498e-01,-0.728,-0.744,0.139,0.121
-7.6421e-01,-0.728,-0.72,0.141,0.163
-7.6344e-01,-0.728,-0.744,0.147,0.119
-7.6267e-01,-0.728,-0.72,0.137,0.161
-7.6190e-01,-0.72,-0.736,0.141,0.121
-7.6114e-01,-0.728,-0.712,0.145,0.159
-7.6037e-01,-0.728,-0.736,0.143,0.119
-7.5960e-01,-0.72,-0.712,0.135,0.159
-7.5883e-01,-0.72,-0.736,0.133,0.119
-7.5806e-01,-0.72,-0.712,0.139,0.161
-7.5730e-01,-0.72,-0.736,0.135,0.117
-7.5653e-01,-0.712,-0.712,0.147,0.161
-7.5576e-01,-0.72,-0.728,0.131,0.119
-7.5499e-01,-0.72,-0.712,0.135,0.157
-7.5422e-01,-0.712,-0.728,0.143,0.115
-7.5346e-01,-0.712,-0.704,0.135,0.159
-7.5269e-01,-0.712,-0.728,0.135,0.117
-7.5192e-01,-0.712,-0.704,0.149,0.157
-7.5115e-01,-0.72,-0.728,0.139,0.113
-7.5038e-01,-0.712,-0.704,0.141,0.155
-7.4962e-01,-0.712,-0.72,0.139,0.117
-7.4885e-01,-0.712,-0.696,0.131,0.157
-7.4808e-01,-0.712,-0.72,0.137,0.117
-7.4731e-01,-0.704,-0.696,0.131,0.155
-7.4654e-01,-0.704,-0.72,0.139,0.115
-7.4578e-01,-0.704,-0.696,0.133,0.155
-7.4501e-01,-0.704,-0.712,0.133,0.115
-7.4424e-01,-0.696,-0.688,0.143,0.155
-7.4347e-01,-0.704,-0.712,0.131,0.113
-7.4270e-01,-0.696,-0.688,0.131,0.155
-7.4194e-01,-0.696,-0.712,0.137,0.113
-7.4117e-01,-0.696,-0.688,0.131,0.153
-7.4040e-01,-0.696,-0.704,0.141,0.111
-7.3963e-01,-0.688,-0.68,0.133,0.153
-7.3886e-01,-0.696,-0.704,0.125,0.111
-7.3810e-01,-0.688,-0.68,0.137,0.153
-7.3733e-01,-0.68,-0.696,0.131,0.111
-7.3656e-01,-0.68,-0.68,0.127,0.153
-7.3579e-01,-0.688,-0.696,0.127,0.109
-7.3502e-01,-0.68,-0.672,0.131,0.149
-7.3425e-01,-0.68,-0.696,0.127,0.109
-7.3349e-01,-0.68,-0.672,0.121,0.149
-7.3272e-01,-0.68,-0.688,0.135,0.107
-7.3195e-01,-0.68,-0.664,0.131,0.149
-7.3118e-01,-0.672,-0.688,0.127,0.107
-7.3041e-01,-0.672,-0.664,0.131,0.151
-7.2965e-01,-0.672,-0.68,0.127,0.105
-7.2888e-01,-0.672,-0.656,0.121,0.147
-7.2811e-01,-0.664,-0.68,0.125,0.105
-7.2734e-01,-0.664,-0.656,0.127,0.145
-7.2657e-01,-0.664,-0.68,0.121,0.103
-7.2581e-01,-0.656,-0.648,0.127,0.145
-7.2504e-01,-0.664,-0.672,0.129,0.103
-7.2427e-01,-0.656,-0.648,0.123,0.145
-7.2350e-01,-0.656,-0.664,0.125,0.103
-7.2273e-01,-0.656,-0.648,0.127,0.143
-7.2197e-01,-0.648,-0.664,0.117,0.101
-7.2120e-01,-0.656,-0.64,0.125,0.143
-7.2043e-01,-0.648,-0.656,0.133,0.103
-7.1966e-01,-0.648,-0.632,0.125,0.141
-7.1889e-01,-0.648,-0.656,0.113,0.101
-7.1813e-01,-0.64,-0.632,0.121,0.141
-7.1736e-01,-0.64,-0.648,0.117,0.099
-7.1659e-01,-0.632,-0.624,0.107,0.139
-7.1582e-01,-0.632,-0.648,0.125,0.099
-7.1505e-01,-0.632,-0.624,0.127,0.137
-7.1429e-01,-0.632,-0.64,0.115,0.097
-7.1352e-01,-0.632,-0.616,0.121,0.137
-7.1275e-01,-0.624,-0.632,0.123,0.097
-7.1198e-01,-0.624,-0.616,0.113,0.135
-7.1121e-01,-0.624,-0.632,0.117,0.093
-7.1045e-01,-0.616,-0.608,0.115,0.135
-7.0968e-01,-0.608,-0.624,0.117,0.091
-7.0891e-01,-0.608,-0.6,0.109,0.133
-7.0814e-01,-0.608,-0.616,0.121,0.091
-7.0737e-01,-0.608,-0.592,0.111,0.133
-7.0661e-01,-0.6,-0.616,0.111,0.091
-7.0584e-01,-0.6,-0.592,0.115,0.129
-7.0507e-01,-0.6,-0.608,0.113,0.089
-7.0430e-01,-0.6,-0.584,0.109,0.129
-7.0353e-01,-0.592,-0.6,0.111,0.089
-7.0276e-01,-0.592,-0.576,0.103,0.129
-7.0200e-01,-0.584,-0.6,0.113,0.087
-7.0123e-01,-0.584,-0.576,0.111,0.127
-7.0046e-01,-0.584,-0.592,0.115,0.085
-6.9969e-01,-0.576,-0.568,0.103,0.127
-6.9892e-01,-0.576,-0.584,0.111,0.085
-6.9816e-01,-0.576,-0.56,0.107,0.125
-6.9739e-01,-0.576,-0.584,0.101,0.085
-6.9662e-01,-0.568,-0.552,0.109,0.125
-6.9585e-01,-0.568,-0.576,0.101,0.081
-6.9508e-01,-0.56,-0.552,0.105,0.123
-6.9432e-01,-0.56,-0.568,0.101,0.081
-6.9355e-01,-0.552,-0.544,0.105,0.123
-6.9278e-01,-0.552,-0.56,0.097,0.081
-6.9201e-01,-0.552,-0.536,0.105,0.121
-6.9124e-01,-0.552,-0.552,0.109,0.077
-6.9048e-01,-0.544,-0.536,0.097,0.117
-6.8971e-01,-0.544,-0.552,0.095,0.077
-6.8894e-01,-0.544,-0.528,0.099,0.119
-6.8817e-01,-0.536,-0.544,0.093,0.075
-6.8740e-01,-0.536,-0.52,0.091,0.115
-6.8664e-01,-0.528,-0.536,0.097,0.075
-6.8587e-01,-0.528,-0.512,0.091,0.113
-6.8510e-01,-0.52,-0.528,0.091,0.071
-6.8433e-01,-0.52,-0.504,0.097,0.113
-6.8356e-01,-0.512,-0.528,0.097,0.071
-6.8280e-01,-0.512,-0.504,0.085,0.111
-6.8203e-01,-0.512,-0.52,0.089,0.069
-6.8126e-01,-0.504,-0.496,0.093,0.113
-6.8049e-01,-0.504,-0.512,0.085,0.069
-6.7972e-01,-0.496,-0.488,0.095,0.109
-6.7896e-01,-0.496,-0.504,0.085,0.063
-6.7819e-01,-0.496,-0.48,0.089,0.107
-6.7742e-01,-0.488,-0.496,0.083,0.067
-6.7665e-01,-0.48,-0.472,0.093,0.105
-6.7588e-01,-0.48,-0.488,0.081,0.063
-6.7512e-01,-0.48,-0.464,0.091,0.105
-6.7435e-01,-0.472,-0.48,0.087,0.063
-6.7358e-01,-0.472,-0.456,0.083,0.103
-6.7281e-01,-0.464,-0.48,0.083,0.059
-6.7204e-01,-0.464,-0.456,0.087,0.101
-6.7127e-01,-0.464,-0.472,0.075,0.059
-6.7051e-01,-0.456,-0.448,0.083,0.099
-6.6974e-01,-0.448,-0.464,0.081,0.057
-6.6897e-01,-0.448,-0.44,0.075,0.099
-6.6820e-01,-0.448,-0.456,0.075,0.057
-6.6743e-01,-0.44,-0.432,0.077,0.097
-6.6667e-01,-0.44,-0.448,0.075,0.055
-6.6590e-01,-0.432,-0.424,0.073,0.095
-6.6513e-01,-0.432,-0.44,0.079,0.055
-6.6436e-01,-0.424,-0.416,0.079,0.095
-6.6359e-01,-0.424,-0.432,0.067,0.049
-6.6283e-01,-0.424,-0.408,0.071,0.093
-6.6206e-01,-0.416,-0.424,0.067,0.051
-6.6129e-01,-0.416,-0.4,0.063,0.091
-6.6052e-01,-0.408,-0.416,0.071,0.049
-6.5975e-01,-0.4,-0.392,0.073,0.089
-6.5899e-01,-0.4,-0.408,0.065,0.047
-6.5822e-01,-0.4,-0.384,0.073,0.087
