Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,
-2.512e+00,0.024,0.008,0.05,0.018
-2.510e+00,0.016,0.032,0.042,0.062
-2.508e+00,0.016,-0.008,0.038,0.014
-2.506e+00,0.008,0.024,0.038,0.058
-2.504e+00,0.008,-0.008,0.034,0.01
-2.502e+00,-1.78814e-10,0.016,0.03,0.054
-2.500e+00,-1.78814e-10,-0.016,0.026,0.01
-2.498e+00,-0.008,-1.78814e-10,0.03,0.05
-2.496e+00,-0.008,-0.024,0.03,0.002
-2.494e+00,-0.016,-1.78814e-10,0.022,0.05
-2.492e+00,-0.016,-0.032,0.026,-0.002
-2.490e+00,-0.024,-0.008,0.022,0.046
-2.488e+00,-0.024,-0.048,0.018,-0.002
-2.487e+00,-0.032,-0.016,0.018,0.042
-2.485e+00,-0.032,-0.056,0.018,-0.01
-2.483e+00,-0.04,-0.024,0.014,0.038
-2.481e+00,-0.04,-0.064,0.006,-0.01
-2.479e+00,-0.048,-0.04,0.014,0.038
-2.477e+00,-0.056,-0.072,0.01,-0.014
-2.475e+00,-0.056,-0.048,0.006,0.03
-2.473e+00,-0.056,-0.08,0.002,-0.018
-2.471e+00,-0.064,-0.056,-0.002,0.026
-2.469e+00,-0.072,-0.088,-0.002,-0.022
-2.467e+00,-0.072,-0.064,0.002,0.026
-2.465e+00,-0.08,-0.096,-0.006,-0.026
-2.464e+00,-0.088,-0.072,-0.002,0.022
-2.462e+00,-0.088,-0.104,-0.002,-0.026
-2.460e+00,-0.088,-0.08,-0.002,0.018
-2.458e+00,-0.096,-0.112,-0.006,-0.034
-2.456e+00,-0.104,-0.088,-0.014,0.014
-2.454e+00,-0.104,-0.128,-0.01,-0.034
-2.452e+00,-0.112,-0.096,-0.01,0.01
-2.450e+00,-0.112,-0.136,-0.022,-0.038
-2.448e+00,-0.12,-0.104,-0.018,0.006
-2.446e+00,-0.12,-0.144,-0.014,-0.042
-2.444e+00,-0.128,-0.112,-0.018,0.002
-2.442e+00,-0.128,-0.152,-0.022,-0.046
-2.440e+00,-0.136,-0.128,-0.022,0.002
-2.439e+00,-0.136,-0.16,-0.03,-0.046
-2.437e+00,-0.144,-0.136,-0.034,-0.006
-2.435e+00,-0.152,-0.168,-0.026,-0.05
-2.433e+00,-0.152,-0.144,-0.03,-0.006
-2.431e+00,-0.16,-0.176,-0.034,-0.054
-2.429e+00,-0.16,-0.152,-0.042,-0.01
-2.427e+00,-0.168,-0.184,-0.034,-0.058
-2.425e+00,-0.168,-0.16,-0.046,-0.014
-2.423e+00,-0.176,-0.192,-0.034,-0.062
-2.421e+00,-0.176,-0.168,-0.046,-0.018
-2.419e+00,-0.184,-0.2,-0.038,-0.066
-2.417e+00,-0.192,-0.176,-0.05,-0.018
-2.416e+00,-0.192,-0.216,-0.05,-0.07
-2.414e+00,-0.2,-0.184,-0.046,-0.022
-2.412e+00,-0.2,-0.224,-0.042,-0.074
-2.410e+00,-0.208,-0.192,-0.05,-0.026
-2.408e+00,-0.216,-0.232,-0.05,-0.074
-2.406e+00,-0.216,-0.2,-0.05,-0.034
-2.404e+00,-0.224,-0.24,-0.062,-0.078
-2.402e+00,-0.224,-0.208,-0.062,-0.034
-2.400e+00,-0.232,-0.248,-0.058,-0.082
-2.398e+00,-0.232,-0.224,-0.066,-0.038
-2.396e+00,-0.24,-0.256,-0.058,-0.086
-2.394e+00,-0.24,-0.232,-0.062,-0.042
-2.392e+00,-0.248,-0.264,-0.07,-0.09
-2.391e+00,-0.248,-0.24,-0.062,-0.046
-2.389e+00,-0.256,-0.272,-0.07,-0.094
-2.387e+00,-0.256,-0.248,-0.07,-0.05
-2.385e+00,-0.264,-0.28,-0.074,-0.098
-2.383e+00,-0.272,-0.248,-0.062,-0.05
-2.381e+00,-0.272,-0.288,-0.074,-0.098
-2.379e+00,-0.272,-0.264,-0.09,-0.054
-2.377e+00,-0.272,-0.296,-0.082,-0.106
-2.375e+00,-0.28,-0.272,-0.082,-0.058
-2.373e+00,-0.288,-0.304,-0.086,-0.11
-2.371e+00,-0.288,-0.28,-0.09,-0.062
-2.369e+00,-0.296,-0.312,-0.082,-0.11
-2.368e+00,-0.296,-0.288,-0.078,-0.066
-2.366e+00,-0.304,-0.32,-0.09,-0.114
-2.364e+00,-0.304,-0.296,-0.09,-0.07
-2.362e+00,-0.312,-0.328,-0.09,-0.118
-2.360e+00,-0.312,-0.304,-0.102,-0.07
-2.358e+00,-0.32,-0.336,-0.106,-0.118
-2.356e+00,-0.328,-0.312,-0.094,-0.074
-2.354e+00,-0.328,-0.344,-0.094,-0.122
-2.352e+00,-0.336,-0.32,-0.11,-0.078
-2.350e+00,-0.336,-0.352,-0.106,-0.13
-2.348e+00,-0.336,-0.328,-0.098,-0.078
-2.346e+00,-0.344,-0.36,-0.11,-0.13
-2.344e+00,-0.344,-0.336,-0.106,-0.086
-2.343e+00,-0.352,-0.368,-0.106,-0.134
-2.341e+00,-0.352,-0.344,-0.114,-0.086
-2.339e+00,-0.36,-0.376,-0.114,-0.138
-2.337e+00,-0.36,-0.352,-0.118,-0.09
-2.335e+00,-0.368,-0.384,-0.114,-0.142
-2.333e+00,-0.368,-0.36,-0.122,-0.094
-2.331e+00,-0.376,-0.392,-0.122,-0.146
-2.329e+00,-0.376,-0.368,-0.122,-0.098
-2.327e+00,-0.384,-0.4,-0.134,-0.146
-2.325e+00,-0.384,-0.376,-0.13,-0.102
-2.323e+00,-0.392,-0.408,-0.118,-0.15
-2.321e+00,-0.392,-0.384,-0.138,-0.102
-2.320e+00,-0.4,-0.416,-0.138,-0.154
-2.318e+00,-0.4,-0.392,-0.126,-0.106
-2.316e+00,-0.4,-0.424,-0.13,-0.154
-2.314e+00,-0.408,-0.4,-0.138,-0.11
-2.312e+00,-0.408,-0.432,-0.138,-0.158
-2.310e+00,-0.416,-0.4,-0.138,-0.114
-2.308e+00,-0.424,-0.432,-0.134,-0.166
-2.306e+00,-0.424,-0.408,-0.15,-0.118
-2.304e+00,-0.424,-0.44,-0.142,-0.166
-2.302e+00,-0.432,-0.416,-0.15,-0.122
-2.300e+00,-0.432,-0.448,-0.15,-0.17
-2.298e+00,-0.44,-0.424,-0.142,-0.122
-2.296e+00,-0.44,-0.456,-0.142,-0.174
-2.295e+00,-0.448,-0.432,-0.154,-0.122
-2.293e+00,-0.448,-0.464,-0.158,-0.178
-2.291e+00,-0.456,-0.44,-0.15,-0.13
-2.289e+00,-0.456,-0.472,-0.158,-0.178
-2.287e+00,-0.464,-0.448,-0.158,-0.134
-2.285e+00,-0.464,-0.48,-0.162,-0.182
-2.283e+00,-0.464,-0.456,-0.158,-0.138
-2.281e+00,-0.472,-0.488,-0.17,-0.182
-2.279e+00,-0.472,-0.464,-0.17,-0.138
-2.277e+00,-0.48,-0.488,-0.162,-0.186
-2.275e+00,-0.48,-0.464,-0.166,-0.142
-2.273e+00,-0.48,-0.496,-0.17,-0.19
-2.272e+00,-0.488,-0.472,-0.166,-0.142
-2.270e+00,-0.496,-0.504,-0.166,-0.194
-2.268e+00,-0.496,-0.48,-0.174,-0.15
-2.266e+00,-0.496,-0.512,-0.174,-0.198
-2.264e+00,-0.496,-0.488,-0.166,-0.154
-2.262e+00,-0.504,-0.52,-0.178,-0.198
-2.260e+00,-0.504,-0.496,-0.182,-0.158
-2.258e+00,-0.504,-0.52,-0.178,-0.202
-2.256e+00,-0.512,-0.496,-0.182,-0.158
-2.254e+00,-0.512,-0.528,-0.186,-0.206
-2.252e+00,-0.512,-0.504,-0.182,-0.162
-2.250e+00,-0.52,-0.536,-0.182,-0.21
-2.248e+00,-0.52,-0.512,-0.198,-0.166
-2.247e+00,-0.52,-0.544,-0.186,-0.21
-2.245e+00,-0.528,-0.52,-0.19,-0.166
-2.243e+00,-0.528,-0.552,-0.19,-0.214
-2.241e+00,-0.536,-0.52,-0.202,-0.17
-2.239e+00,-0.544,-0.552,-0.19,-0.214
-2.237e+00,-0.544,-0.528,-0.198,-0.17
-2.235e+00,-0.544,-0.56,-0.202,-0.218
-2.233e+00,-0.544,-0.536,-0.19,-0.174
-2.231e+00,-0.552,-0.568,-0.194,-0.222
-2.229e+00,-0.552,-0.544,-0.202,-0.178
-2.227e+00,-0.56,-0.576,-0.21,-0.226
-2.225e+00,-0.56,-0.552,-0.198,-0.178
-2.224e+00,-0.56,-0.576,-0.206,-0.226
-2.222e+00,-0.568,-0.552,-0.21,-0.182
-2.220e+00,-0.568,-0.584,-0.202,-0.23
-2.218e+00,-0.568,-0.56,-0.21,-0.186
-2.216e+00,-0.576,-0.592,-0.214,-0.23
-2.214e+00,-0.576,-0.568,-0.21,-0.186
-2.212e+00,-0.576,-0.592,-0.214,-0.234
-2.210e+00,-0.584,-0.568,-0.206,-0.19
-2.208e+00,-0.584,-0.6,-0.222,-0.238
-2.206e+00,-0.584,-0.576,-0.214,-0.19
-2.204e+00,-0.592,-0.608,-0.226,-0.238
-2.202e+00,-0.592,-0.584,-0.218,-0.194
-2.200e+00,-0.592,-0.616,-0.218,-0.242
-2.199e+00,-0.6,-0.584,-0.222,-0.198
-2.197e+00,-0.6,-0.616,-0.238,-0.246
-2.195e+00,-0.608,-0.592,-0.222,-0.198
-2.193e+00,-0.608,-0.624,-0.23,-0.246
-2.191e+00,-0.608,-0.6,-0.226,-0.198
-2.189e+00,-0.608,-0.624,-0.226,-0.25
-2.187e+00,-0.608,-0.6,-0.226,-0.202
-2.185e+00,-0.616,-0.632,-0.234,-0.25
-2.183e+00,-0.616,-0.608,-0.234,-0.206
-2.181e+00,-0.616,-0.64,-0.226,-0.254
-2.179e+00,-0.624,-0.616,-0.23,-0.21
-2.177e+00,-0.624,-0.64,-0.238,-0.258
-2.175e+00,-0.632,-0.616,-0.242,-0.21
-2.174e+00,-0.632,-0.648,-0.234,-0.258
-2.172e+00,-0.632,-0.624,-0.238,-0.214
-2.170e+00,-0.632,-0.648,-0.246,-0.262
-2.168e+00,-0.64,-0.624,-0.238,-0.214
-2.166e+00,-0.64,-0.656,-0.242,-0.262
-2.164e+00,-0.64,-0.632,-0.25,-0.218
-2.162e+00,-0.64,-0.656,-0.246,-0.266
-2.160e+00,-0.648,-0.632,-0.246,-0.218
-2.158e+00,-0.648,-0.664,-0.246,-0.27
-2.156e+00,-0.648,-0.64,-0.25,-0.222
-2.154e+00,-0.648,-0.664,-0.246,-0.266
-2.152e+00,-0.656,-0.64,-0.258,-0.222
-2.151e+00,-0.656,-0.672,-0.254,-0.27
-2.149e+00,-0.656,-0.648,-0.246,-0.226
-2.147e+00,-0.656,-0.672,-0.254,-0.274
-2.145e+00,-0.664,-0.648,-0.254,-0.23
-2.143e+00,-0.656,-0.68,-0.254,-0.278
-2.141e+00,-0.664,-0.656,-0.25,-0.226
-2.139e+00,-0.664,-0.68,-0.254,-0.278
-2.137e+00,-0.672,-0.656,-0.262,-0.23
-2.135e+00,-0.672,-0.688,-0.25,-0.278
-2.133e+00,-0.672,-0.664,-0.254,-0.234
-2.131e+00,-0.672,-0.688,-0.258,-0.278
-2.129e+00,-0.672,-0.664,-0.262,-0.234
-2.127e+00,-0.68,-0.688,-0.258,-0.282
-2.126e+00,-0.672,-0.664,-0.262,-0.238
-2.124e+00,-0.68,-0.696,-0.266,-0.286
-2.122e+00,-0.68,-0.672,-0.258,-0.238
-2.120e+00,-0.68,-0.696,-0.262,-0.286
-2.118e+00,-0.688,-0.672,-0.266,-0.242
-2.116e+00,-0.688,-0.704,-0.262,-0.286
-2.114e+00,-0.688,-0.68,-0.262,-0.242
-2.112e+00,-0.688,-0.704,-0.27,-0.29
-2.110e+00,-0.688,-0.68,-0.27,-0.242
-2.108e+00,-0.688,-0.712,-0.266,-0.29
-2.106e+00,-0.696,-0.688,-0.262,-0.246
-2.104e+00,-0.688,-0.712,-0.266,-0.294
-2.103e+00,-0.696,-0.688,-0.27,-0.25
-2.101e+00,-0.704,-0.712,-0.274,-0.294
-2.099e+00,-0.696,-0.688,-0.274,-0.25
-2.097e+00,-0.696,-0.712,-0.27,-0.294
-2.095e+00,-0.704,-0.688,-0.27,-0.25
-2.093e+00,-0.704,-0.72,-0.278,-0.298
-2.091e+00,-0.704,-0.696,-0.278,-0.254
-2.089e+00,-0.712,-0.72,-0.27,-0.298
-2.087e+00,-0.704,-0.696,-0.278,-0.254
-2.085e+00,-0.704,-0.728,-0.29,-0.302
-2.083e+00,-0.704,-0.696,-0.278,-0.254
-2.081e+00,-0.712,-0.728,-0.278,-0.302
-2.079e+00,-0.712,-0.704,-0.29,-0.258
-2.078e+00,-0.712,-0.728,-0.29,-0.302
-2.076e+00,-0.712,-0.704,-0.278,-0.258
-2.074e+00,-0.712,-0.728,-0.282,-0.302
-2.072e+00,-0.72,-0.704,-0.282,-0.258
-2.070e+00,-0.72,-0.728,-0.282,-0.306
-2.068e+00,-0.712,-0.704,-0.282,-0.262
-2.066e+00,-0.72,-0.736,-0.286,-0.306
-2.064e+00,-0.72,-0.712,-0.286,-0.262
-2.062e+00,-0.72,-0.736,-0.278,-0.306
-2.060e+00,-0.72,-0.712,-0.286,-0.262
-2.058e+00,-0.72,-0.736,-0.286,-0.31
-2.056e+00,-0.72,-0.712,-0.286,-0.262
-2.055e+00,-0.728,-0.736,-0.29,-0.31
-2.053e+00,-0.72,-0.712,-0.29,-0.266
-2.051e+00,-0.728,-0.744,-0.282,-0.31
-2.049e+00,-0.72,-0.72,-0.294,-0.266
-2.047e+00,-0.728,-0.744,-0.294,-0.314
-2.045e+00,-0.728,-0.72,-0.294,-0.266
-2.043e+00,-0.728,-0.744,-0.286,-0.314
-2.041e+00,-0.728,-0.72,-0.294,-0.27
-2.039e+00,-0.728,-0.744,-0.29,-0.314
-2.037e+00,-0.728,-0.72,-0.294,-0.27
-2.035e+00,-0.728,-0.744,-0.29,-0.314
-2.033e+00,-0.728,-0.72,-0.294,-0.266
-2.031e+00,-0.728,-0.744,-0.294,-0.314
-2.030e+00,-0.728,-0.72,-0.282,-0.27
-2.028e+00,-0.728,-0.744,-0.298,-0.314
-2.026e+00,-0.736,-0.72,-0.29,-0.27
-2.024e+00,-0.736,-0.744,-0.294,-0.318
-2.022e+00,-0.736,-0.72,-0.294,-0.27
-2.020e+00,-0.736,-0.744,-0.302,-0.318
-2.018e+00,-0.728,-0.72,-0.294,-0.274
-2.016e+00,-0.736,-0.744,-0.286,-0.322
-2.014e+00,-0.736,-0.72,-0.302,-0.274
-2.012e+00,-0.736,-0.744,-0.298,-0.322
-2.010e+00,-0.736,-0.728,-0.298,-0.27
-2.008e+00,-0.728,-0.752,-0.302,-0.318
-2.007e+00,-0.736,-0.72,-0.306,-0.274
-2.005e+00,-0.728,-0.752,-0.294,-0.322
-2.003e+00,-0.736,-0.728,-0.31,-0.274
-2.001e+00,-0.736,-0.752,-0.298,-0.322
-1.999e+00,-0.736,-0.728,-0.302,-0.274
-1.997e+00,-0.736,-0.752,-0.294,-0.322
-1.995e+00,-0.736,-0.728,-0.306,-0.274
-1.993e+00,-0.736,-0.752,-0.298,-0.322
-1.991e+00,-0.736,-0.72,-0.302,-0.278
-1.989e+00,-0.736,-0.744,-0.298,-0.322
-1.987e+00,-0.736,-0.72,-0.302,-0.274
-1.985e+00,-0.736,-0.744,-0.294,-0.322
-1.983e+00,-0.736,-0.72,-0.298,-0.278
-1.982e+00,-0.728,-0.744,-0.314,-0.322
-1.980e+00,-0.736,-0.72,-0.31,-0.278
-1.978e+00,-0.728,-0.744,-0.298,-0.322
-1.976e+00,-0.736,-0.72,-0.31,-0.278
-1.974e+00,-0.728,-0.744,-0.298,-0.322
-1.972e+00,-0.728,-0.72,-0.302,-0.278
-1.970e+00,-0.736,-0.744,-0.306,-0.322
-1.968e+00,-0.728,-0.72,-0.302,-0.278
-1.966e+00,-0.728,-0.744,-0.306,-0.322
-1.964e+00,-0.728,-0.72,-0.302,-0.278
-1.962e+00,-0.728,-0.744,-0.306,-0.322
-1.960e+00,-0.728,-0.72,-0.298,-0.278
-1.959e+00,-0.728,-0.744,-0.306,-0.326
-1.957e+00,-0.728,-0.72,-0.306,-0.278
-1.955e+00,-0.728,-0.736,-0.302,-0.322
-1.953e+00,-0.728,-0.712,-0.298,-0.278
-1.951e+00,-0.72,-0.736,-0.306,-0.322
-1.949e+00,-0.72,-0.712,-0.306,-0.278
-1.947e+00,-0.72,-0.736,-0.306,-0.322
-1.945e+00,-0.728,-0.712,-0.302,-0.278
-1.943e+00,-0.72,-0.736,-0.306,-0.322
-1.941e+00,-0.72,-0.712,-0.31,-0.278
-1.939e+00,-0.72,-0.736,-0.302,-0.322
-1.937e+00,-0.72,-0.712,-0.302,-0.278
-1.935e+00,-0.72,-0.728,-0.306,-0.322
-1.934e+00,-0.72,-0.712,-0.298,-0.278
-1.932e+00,-0.72,-0.728,-0.298,-0.322
-1.930e+00,-0.72,-0.704,-0.306,-0.278
-1.928e+00,-0.712,-0.728,-0.306,-0.322
-1.926e+00,-0.712,-0.704,-0.302,-0.278
-1.924e+00,-0.712,-0.728,-0.31,-0.322
-1.922e+00,-0.712,-0.704,-0.306,-0.278
-1.920e+00,-0.712,-0.72,-0.298,-0.322
-1.918e+00,-0.712,-0.696,-0.302,-0.278
-1.916e+00,-0.704,-0.72,-0.302,-0.322
-1.914e+00,-0.704,-0.696,-0.298,-0.274
-1.912e+00,-0.704,-0.72,-0.306,-0.322
-1.911e+00,-0.704,-0.696,-0.302,-0.278
-1.909e+00,-0.704,-0.712,-0.298,-0.322
-1.907e+00,-0.704,-0.688,-0.298,-0.278
-1.905e+00,-0.704,-0.712,-0.31,-0.322
-1.903e+00,-0.696,-0.688,-0.31,-0.274
-1.901e+00,-0.696,-0.712,-0.29,-0.318
-1.899e+00,-0.696,-0.688,-0.29,-0.274
-1.897e+00,-0.696,-0.704,-0.302,-0.318
-1.895e+00,-0.696,-0.68,-0.298,-0.274
-1.893e+00,-0.688,-0.704,-0.298,-0.318
-1.891e+00,-0.688,-0.68,-0.294,-0.274
-1.889e+00,-0.688,-0.704,-0.298,-0.318
-1.887e+00,-0.688,-0.68,-0.294,-0.27
-1.886e+00,-0.688,-0.696,-0.294,-0.318
-1.884e+00,-0.688,-0.672,-0.298,-0.27
-1.882e+00,-0.68,-0.696,-0.294,-0.314
-1.880e+00,-0.68,-0.672,-0.298,-0.27
-1.878e+00,-0.68,-0.688,-0.306,-0.314
-1.876e+00,-0.68,-0.672,-0.294,-0.27
-1.874e+00,-0.68,-0.688,-0.29,-0.314
-1.872e+00,-0.68,-0.664,-0.302,-0.266
-1.870e+00,-0.672,-0.688,-0.298,-0.314
-1.868e+00,-0.672,-0.656,-0.29,-0.27
-1.866e+00,-0.664,-0.68,-0.298,-0.31
-1.864e+00,-0.664,-0.656,-0.29,-0.266
-1.863e+00,-0.664,-0.68,-0.29,-0.314
-1.861e+00,-0.664,-0.656,-0.29,-0.266
-1.859e+00,-0.664,-0.672,-0.294,-0.31
-1.857e+00,-0.664,-0.648,-0.29,-0.266
-1.855e+00,-0.656,-0.672,-0.286,-0.31
-1.853e+00,-0.656,-0.648,-0.29,-0.262
-1.851e+00,-0.656,-0.664,-0.29,-0.31
-1.849e+00,-0.656,-0.64,-0.286,-0.262
-1.847e+00,-0.648,-0.664,-0.286,-0.306
-1.845e+00,-0.648,-0.64,-0.286,-0.262
-1.843e+00,-0.648,-0.656,-0.282,-0.306
-1.841e+00,-0.648,-0.632,-0.286,-0.262
-1.839e+00,-0.64,-0.656,-0.286,-0.306
-1.838e+00,-0.64,-0.632,-0.282,-0.262
-1.836e+00,-0.632,-0.648,-0.278,-0.302
-1.834e+00,-0.632,-0.624,-0.286,-0.258
-1.832e+00,-0.632,-0.648,-0.29,-0.302
-1.830e+00,-0.632,-0.616,-0.274,-0.258
-1.828e+00,-0.624,-0.64,-0.278,-0.302
-1.826e+00,-0.624,-0.616,-0.286,-0.258
-1.824e+00,-0.624,-0.632,-0.282,-0.298
-1.822e+00,-0.624,-0.608,-0.278,-0.254
-1.820e+00,-0.616,-0.632,-0.274,-0.298
-1.818e+00,-0.616,-0.608,-0.278,-0.25
-1.816e+00,-0.616,-0.624,-0.262,-0.298
-1.815e+00,-0.616,-0.6,-0.278,-0.25
-1.813e+00,-0.608,-0.624,-0.282,-0.294
-1.811e+00,-0.608,-0.6,-0.27,-0.25
-1.809e+00,-0.6,-0.616,-0.266,-0.294
-1.807e+00,-0.6,-0.592,-0.27,-0.25
-1.805e+00,-0.6,-0.608,-0.27,-0.29
-1.803e+00,-0.6,-0.584,-0.27,-0.246
-1.801e+00,-0.592,-0.608,-0.274,-0.29
-1.799e+00,-0.592,-0.584,-0.278,-0.246
-1.797e+00,-0.592,-0.6,-0.266,-0.29
-1.795e+00,-0.584,-0.576,-0.258,-0.242
-1.793e+00,-0.584,-0.592,-0.27,-0.286
-1.791e+00,-0.584,-0.568,-0.266,-0.242
-1.790e+00,-0.576,-0.592,-0.258,-0.286
-1.788e+00,-0.576,-0.568,-0.266,-0.242
-1.786e+00,-0.576,-0.584,-0.262,-0.282
-1.784e+00,-0.568,-0.56,-0.254,-0.238
-1.782e+00,-0.568,-0.576,-0.262,-0.278
-1.780e+00,-0.56,-0.552,-0.266,-0.234
-1.778e+00,-0.56,-0.568,-0.258,-0.282
-1.776e+00,-0.56,-0.552,-0.254,-0.234
-1.774e+00,-0.552,-0.568,-0.262,-0.278
-1.772e+00,-0.552,-0.544,-0.254,-0.23
-1.770e+00,-0.552,-0.56,-0.246,-0.278
-1.768e+00,-0.552,-0.536,-0.258,-0.23
-1.767e+00,-0.544,-0.552,-0.254,-0.274
-1.765e+00,-0.544,-0.528,-0.254,-0.226
-1.763e+00,-0.544,-0.544,-0.246,-0.27
-1.761e+00,-0.536,-0.52,-0.258,-0.226
-1.759e+00,-0.536,-0.544,-0.254,-0.27
-1.757e+00,-0.528,-0.512,-0.25,-0.222
-1.755e+00,-0.528,-0.536,-0.246,-0.266
-1.753e+00,-0.52,-0.512,-0.242,-0.218
-1.751e+00,-0.52,-0.528,-0.242,-0.266
-1.749e+00,-0.52,-0.504,-0.246,-0.222
-1.747e+00,-0.512,-0.528,-0.246,-0.262
-1.745e+00,-0.512,-0.496,-0.238,-0.218
-1.743e+00,-0.512,-0.52,-0.242,-0.262
-1.742e+00,-0.504,-0.496,-0.246,-0.214
-1.740e+00,-0.496,-0.512,-0.238,-0.258
-1.738e+00,-0.496,-0.488,-0.23,-0.21
-1.736e+00,-0.496,-0.504,-0.238,-0.258
-1.734e+00,-0.496,-0.48,-0.238,-0.21
-1.732e+00,-0.488,-0.496,-0.226,-0.254
-1.730e+00,-0.48,-0.472,-0.238,-0.206
-1.728e+00,-0.48,-0.488,-0.242,-0.254
-1.726e+00,-0.48,-0.464,-0.23,-0.206
-1.724e+00,-0.472,-0.48,-0.23,-0.25
-1.722e+00,-0.472,-0.456,-0.226,-0.206
-1.720e+00,-0.464,-0.48,-0.226,-0.246
-1.719e+00,-0.464,-0.448,-0.222,-0.198
-1.717e+00,-0.464,-0.472,-0.222,-0.246
-1.715e+00,-0.456,-0.448,-0.226,-0.198
-1.713e+00,-0.456,-0.464,-0.218,-0.242
-1.711e+00,-0.448,-0.44,-0.218,-0.194
-1.709e+00,-0.448,-0.456,-0.222,-0.242
-1.707e+00,-0.44,-0.432,-0.218,-0.194
-1.705e+00,-0.44,-0.448,-0.214,-0.238
-1.703e+00,-0.44,-0.424,-0.218,-0.19
-1.701e+00,-0.432,-0.44,-0.218,-0.234
-1.699e+00,-0.432,-0.416,-0.214,-0.19
-1.697e+00,-0.432,-0.44,-0.21,-0.234
-1.695e+00,-0.424,-0.408,-0.218,-0.186
-1.694e+00,-0.424,-0.432,-0.202,-0.234
-1.692e+00,-0.416,-0.4,-0.202,-0.182
-1.690e+00,-0.408,-0.424,-0.21,-0.226
-1.688e+00,-0.408,-0.4,-0.21,-0.182
-1.686e+00,-0.408,-0.416,-0.198,-0.226
-1.684e+00,-0.4,-0.384,-0.206,-0.178
-1.682e+00,-0.4,-0.408,-0.21,-0.222
-1.680e+00,-0.392,-0.384,-0.206,-0.178
-1.678e+00,-0.384,-0.4,-0.198,-0.218
-1.676e+00,-0.384,-0.376,-0.206,-0.174
-1.674e+00,-0.376,-0.392,-0.198,-0.218
-1.672e+00,-0.376,-0.368,-0.202,-0.17
-1.671e+00,-0.368,-0.384,-0.198,-0.214
-1.669e+00,-0.368,-0.36,-0.194,-0.17
-1.667e+00,-0.368,-0.376,-0.19,-0.21
-1.665e+00,-0.368,-0.352,-0.186,-0.162
-1.663e+00,-0.36,-0.368,-0.19,-0.21
-1.661e+00,-0.352,-0.336,-0.19,-0.162
-1.659e+00,-0.352,-0.36,-0.186,-0.206
-1.657e+00,-0.344,-0.336,-0.186,-0.162
-1.655e+00,-0.344,-0.352,-0.174,-0.202
-1.653e+00,-0.336,-0.328,-0.174,-0.158
-1.651e+00,-0.336,-0.344,-0.182,-0.198
-1.649e+00,-0.328,-0.32,-0.178,-0.154
-1.647e+00,-0.328,-0.336,-0.174,-0.198
-1.646e+00,-0.32,-0.312,-0.17,-0.15
-1.644e+00,-0.32,-0.328,-0.182,-0.194
-1.642e+00,-0.32,-0.304,-0.174,-0.15
-1.640e+00,-0.312,-0.32,-0.166,-0.19
-1.638e+00,-0.304,-0.296,-0.178,-0.146
-1.636e+00,-0.304,-0.312,-0.17,-0.186
-1.634e+00,-0.296,-0.288,-0.166,-0.142
-1.632e+00,-0.288,-0.304,-0.166,-0.186
-1.630e+00,-0.288,-0.272,-0.162,-0.138
-1.628e+00,-0.288,-0.296,-0.162,-0.182
-1.626e+00,-0.28,-0.264,-0.158,-0.134
-1.624e+00,-0.272,-0.288,-0.162,-0.178
-1.623e+00,-0.272,-0.256,-0.158,-0.134
-1.621e+00,-0.272,-0.28,-0.158,-0.174
-1.619e+00,-0.256,-0.248,-0.154,-0.13
-1.617e+00,-0.256,-0.272,-0.154,-0.174
-1.615e+00,-0.248,-0.24,-0.158,-0.126
-1.613e+00,-0.248,-0.264,-0.15,-0.17
-1.611e+00,-0.248,-0.232,-0.15,-0.122
-1.609e+00,-0.24,-0.248,-0.146,-0.17
-1.607e+00,-0.24,-0.224,-0.142,-0.122
-1.605e+00,-0.232,-0.24,-0.146,-0.162
-1.603e+00,-0.232,-0.216,-0.154,-0.118
-1.601e+00,-0.224,-0.232,-0.138,-0.162
-1.599e+00,-0.224,-0.208,-0.142,-0.114
-1.598e+00,-0.216,-0.224,-0.138,-0.158
-1.596e+00,-0.216,-0.2,-0.142,-0.11
-1.594e+00,-0.208,-0.216,-0.134,-0.154
-1.592e+00,-0.2,-0.192,-0.142,-0.106
-1.590e+00,-0.2,-0.208,-0.13,-0.15
-1.588e+00,-0.2,-0.184,-0.13,-0.106
-1.586e+00,-0.192,-0.2,-0.13,-0.15
-1.584e+00,-0.192,-0.176,-0.13,-0.102
-1.582e+00,-0.184,-0.192,-0.118,-0.146
-1.580e+00,-0.176,-0.168,-0.126,-0.098
-1.578e+00,-0.184,-0.184,-0.126,-0.142
-1.576e+00,-0.168,-0.16,-0.114,-0.094
-1.575e+00,-0.168,-0.176,-0.118,-0.138
-1.573e+00,-0.16,-0.152,-0.114,-0.094
-1.571e+00,-0.152,-0.168,-0.118,-0.134
-1.569e+00,-0.152,-0.144,-0.114,-0.09
-1.567e+00,-0.152,-0.16,-0.114,-0.13
-1.565e+00,-0.144,-0.136,-0.114,-0.086
-1.563e+00,-0.136,-0.152,-0.098,-0.126
-1.561e+00,-0.136,-0.12,-0.11,-0.082
-1.559e+00,-0.136,-0.144,-0.114,-0.122
-1.557e+00,-0.128,-0.112,-0.098,-0.078
-1.555e+00,-0.12,-0.136,-0.098,-0.122
-1.553e+00,-0.12,-0.104,-0.106,-0.07
