Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,
-2.536e+00,-0.416,-0.408,-0.468,-0.428
-2.535e+00,-0.416,-0.424,-0.46,-0.476
-2.533e+00,-0.408,-0.392,-0.444,-0.42
-2.531e+00,-0.408,-0.416,-0.452,-0.468
-2.529e+00,-0.4,-0.384,-0.444,-0.412
-2.527e+00,-0.392,-0.4,-0.436,-0.468
-2.525e+00,-0.392,-0.376,-0.444,-0.412
-2.523e+00,-0.384,-0.392,-0.444,-0.46
-2.521e+00,-0.376,-0.368,-0.436,-0.404
-2.519e+00,-0.376,-0.384,-0.428,-0.452
-2.517e+00,-0.368,-0.352,-0.428,-0.396
-2.515e+00,-0.368,-0.376,-0.428,-0.444
-2.513e+00,-0.36,-0.344,-0.42,-0.388
-2.512e+00,-0.344,-0.36,-0.42,-0.436
-2.510e+00,-0.344,-0.336,-0.42,-0.388
-2.508e+00,-0.344,-0.352,-0.412,-0.428
-2.506e+00,-0.336,-0.32,-0.404,-0.38
-2.504e+00,-0.328,-0.336,-0.412,-0.428
-2.502e+00,-0.32,-0.312,-0.404,-0.372
-2.500e+00,-0.32,-0.328,-0.404,-0.42
-2.498e+00,-0.312,-0.296,-0.396,-0.364
-2.496e+00,-0.304,-0.312,-0.396,-0.412
-2.494e+00,-0.304,-0.288,-0.388,-0.356
-2.492e+00,-0.296,-0.304,-0.38,-0.404
-2.490e+00,-0.288,-0.272,-0.388,-0.356
-2.488e+00,-0.288,-0.296,-0.372,-0.396
-2.487e+00,-0.272,-0.264,-0.372,-0.34
-2.485e+00,-0.272,-0.28,-0.372,-0.396
-2.483e+00,-0.264,-0.248,-0.364,-0.34
-2.481e+00,-0.256,-0.272,-0.364,-0.38
-2.479e+00,-0.256,-0.24,-0.356,-0.332
-2.477e+00,-0.24,-0.256,-0.356,-0.372
-2.475e+00,-0.24,-0.232,-0.348,-0.324
-2.473e+00,-0.24,-0.248,-0.356,-0.372
-2.471e+00,-0.224,-0.216,-0.356,-0.316
-2.469e+00,-0.224,-0.232,-0.348,-0.364
-2.467e+00,-0.216,-0.2,-0.34,-0.308
-2.465e+00,-0.208,-0.224,-0.34,-0.356
-2.464e+00,-0.2,-0.192,-0.332,-0.3
-2.462e+00,-0.2,-0.208,-0.324,-0.348
-2.460e+00,-0.192,-0.184,-0.316,-0.292
-2.458e+00,-0.192,-0.2,-0.324,-0.34
-2.456e+00,-0.176,-0.168,-0.316,-0.284
-2.454e+00,-0.168,-0.184,-0.316,-0.332
-2.452e+00,-0.168,-0.152,-0.316,-0.276
-2.450e+00,-0.16,-0.176,-0.3,-0.324
-2.448e+00,-0.16,-0.144,-0.292,-0.268
-2.446e+00,-0.152,-0.168,-0.3,-0.316
-2.444e+00,-0.144,-0.128,-0.292,-0.26
-2.442e+00,-0.144,-0.152,-0.284,-0.308
-2.440e+00,-0.128,-0.12,-0.284,-0.252
-2.439e+00,-0.128,-0.136,-0.276,-0.3
-2.437e+00,-0.12,-0.104,-0.276,-0.244
-2.435e+00,-0.112,-0.12,-0.268,-0.292
-2.433e+00,-0.112,-0.096,-0.276,-0.236
-2.431e+00,-0.104,-0.112,-0.26,-0.284
-2.429e+00,-0.096,-0.08,-0.26,-0.228
-2.427e+00,-0.096,-0.104,-0.26,-0.276
-2.425e+00,-0.088,-0.072,-0.252,-0.22
-2.423e+00,-0.08,-0.088,-0.244,-0.268
-2.421e+00,-0.072,-0.056,-0.228,-0.212
-2.419e+00,-0.064,-0.072,-0.244,-0.26
-2.417e+00,-0.056,-0.048,-0.236,-0.204
-2.416e+00,-0.048,-0.064,-0.22,-0.252
-2.414e+00,-0.048,-0.032,-0.228,-0.196
-2.412e+00,-0.04,-0.056,-0.22,-0.236
-2.410e+00,-0.032,-0.024,-0.212,-0.18
-2.408e+00,-0.032,-0.04,-0.212,-0.236
-2.406e+00,-0.024,-0.008,-0.212,-0.172
-2.404e+00,-0.008,-0.024,-0.212,-0.22
-2.402e+00,-0.016,-1.78814e-10,-0.196,-0.164
-2.400e+00,-0.008,-0.016,-0.196,-0.212
-2.398e+00,-1.78814e-10,0.016,-0.196,-0.156
-2.396e+00,0.008,-0.008,-0.188,-0.204
-2.394e+00,0.016,0.024,-0.18,-0.148
-2.392e+00,0.016,0.008,-0.18,-0.196
-2.391e+00,0.016,0.04,-0.172,-0.14
-2.389e+00,0.032,0.024,-0.164,-0.188
-2.387e+00,0.04,0.048,-0.164,-0.132
-2.385e+00,0.048,0.032,-0.156,-0.18
-2.383e+00,0.048,0.064,-0.148,-0.116
-2.381e+00,0.056,0.048,-0.148,-0.164
-2.379e+00,0.064,0.072,-0.14,-0.108
-2.377e+00,0.072,0.056,-0.132,-0.156
-2.375e+00,0.072,0.088,-0.132,-0.1
-2.373e+00,0.08,0.072,-0.132,-0.148
-2.371e+00,0.088,0.104,-0.124,-0.084
-2.369e+00,0.096,0.088,-0.116,-0.14
-2.368e+00,0.104,0.112,-0.116,-0.084
-2.366e+00,0.104,0.096,-0.116,-0.124
-2.364e+00,0.112,0.12,-0.1,-0.076
-2.362e+00,0.112,0.104,-0.1,-0.124
-2.360e+00,0.12,0.136,-0.108,-0.068
-2.358e+00,0.128,0.12,-0.084,-0.116
-2.356e+00,0.136,0.152,-0.084,-0.052
-2.354e+00,0.144,0.136,-0.084,-0.1
-2.352e+00,0.144,0.16,-0.084,-0.044
-2.350e+00,0.152,0.144,-0.068,-0.092
-2.348e+00,0.16,0.176,-0.068,-0.036
-2.346e+00,0.168,0.152,-0.068,-0.084
-2.344e+00,0.168,0.184,-0.06,-0.028
-2.343e+00,0.176,0.168,-0.06,-0.076
-2.341e+00,0.184,0.2,-0.052,-0.02
-2.339e+00,0.192,0.184,-0.044,-0.068
-2.337e+00,0.192,0.208,-0.044,-0.012
-2.335e+00,0.2,0.192,-0.036,-0.06
-2.333e+00,0.208,0.224,-0.036,-0.004
-2.331e+00,0.216,0.208,-0.028,-0.052
-2.329e+00,0.216,0.24,-0.02,0.004
-2.327e+00,0.232,0.216,-0.02,-0.036
-2.325e+00,0.232,0.248,-0.004,0.02
-2.323e+00,0.24,0.232,-0.004,-0.028
-2.321e+00,0.248,0.256,-0.004,0.028
-2.320e+00,0.248,0.24,0.004,-0.02
-2.318e+00,0.256,0.272,0.012,0.036
-2.316e+00,0.264,0.248,0.012,-0.012
-2.314e+00,0.264,0.288,0.02,0.044
-2.312e+00,0.272,0.264,0.012,-0.004
-2.310e+00,0.28,0.296,0.028,0.052
-2.308e+00,0.288,0.28,0.028,0.012
-2.306e+00,0.288,0.304,0.036,0.06
-2.304e+00,0.296,0.288,0.036,0.02
-2.302e+00,0.304,0.32,0.044,0.068
-2.300e+00,0.312,0.296,0.052,0.028
-2.298e+00,0.32,0.328,0.06,0.084
-2.296e+00,0.32,0.312,0.052,0.036
-2.295e+00,0.328,0.344,0.068,0.092
-2.293e+00,0.336,0.328,0.076,0.044
-2.291e+00,0.344,0.352,0.068,0.1
-2.289e+00,0.344,0.336,0.076,0.052
-2.287e+00,0.352,0.36,0.084,0.108
-2.285e+00,0.36,0.344,0.084,0.068
-2.283e+00,0.36,0.376,0.084,0.116
-2.281e+00,0.368,0.36,0.1,0.076
-2.279e+00,0.368,0.384,0.1,0.124
-2.277e+00,0.384,0.368,0.1,0.084
-2.275e+00,0.384,0.392,0.1,0.132
-2.273e+00,0.384,0.376,0.124,0.092
-2.272e+00,0.392,0.408,0.124,0.14
-2.270e+00,0.4,0.392,0.116,0.1
-2.268e+00,0.408,0.416,0.132,0.148
-2.266e+00,0.408,0.4,0.132,0.108
-2.264e+00,0.416,0.432,0.132,0.164
-2.262e+00,0.416,0.416,0.148,0.124
-2.260e+00,0.424,0.44,0.148,0.172
-2.258e+00,0.424,0.424,0.14,0.132
-2.256e+00,0.432,0.448,0.156,0.18
-2.254e+00,0.44,0.432,0.164,0.14
-2.252e+00,0.448,0.456,0.164,0.188
-2.250e+00,0.448,0.44,0.164,0.148
-2.248e+00,0.448,0.472,0.172,0.196
-2.247e+00,0.456,0.456,0.18,0.156
-2.245e+00,0.464,0.48,0.18,0.212
-2.243e+00,0.464,0.464,0.188,0.164
-2.241e+00,0.48,0.488,0.196,0.22
-2.239e+00,0.48,0.472,0.188,0.172
-2.237e+00,0.48,0.496,0.196,0.228
-2.235e+00,0.488,0.48,0.204,0.18
-2.233e+00,0.496,0.504,0.212,0.236
-2.231e+00,0.496,0.488,0.212,0.188
-2.229e+00,0.504,0.512,0.22,0.244
-2.227e+00,0.504,0.496,0.228,0.204
-2.225e+00,0.512,0.528,0.22,0.252
-2.224e+00,0.512,0.504,0.228,0.212
-2.222e+00,0.52,0.536,0.236,0.26
-2.220e+00,0.528,0.52,0.236,0.212
-2.218e+00,0.528,0.544,0.236,0.268
-2.216e+00,0.536,0.528,0.244,0.228
-2.214e+00,0.544,0.552,0.252,0.276
-2.212e+00,0.544,0.536,0.252,0.236
-2.210e+00,0.552,0.56,0.252,0.284
-2.208e+00,0.552,0.544,0.26,0.244
-2.206e+00,0.56,0.568,0.268,0.292
-2.204e+00,0.56,0.552,0.268,0.252
-2.202e+00,0.56,0.576,0.276,0.3
-2.200e+00,0.568,0.56,0.276,0.26
-2.199e+00,0.568,0.584,0.276,0.308
-2.197e+00,0.576,0.568,0.292,0.268
-2.195e+00,0.576,0.592,0.292,0.316
-2.193e+00,0.584,0.576,0.284,0.276
-2.191e+00,0.592,0.6,0.3,0.324
-2.189e+00,0.592,0.584,0.308,0.284
-2.187e+00,0.6,0.608,0.308,0.332
-2.185e+00,0.6,0.592,0.3,0.292
-2.183e+00,0.6,0.616,0.316,0.348
-2.181e+00,0.6,0.6,0.324,0.3
-2.179e+00,0.608,0.624,0.308,0.348
-2.177e+00,0.608,0.6,0.324,0.308
-2.175e+00,0.616,0.632,0.332,0.356
-2.174e+00,0.624,0.608,0.332,0.316
-2.172e+00,0.624,0.632,0.324,0.364
-2.170e+00,0.624,0.616,0.34,0.316
-2.168e+00,0.632,0.64,0.348,0.372
-2.166e+00,0.632,0.624,0.34,0.324
-2.164e+00,0.64,0.648,0.348,0.38
-2.162e+00,0.64,0.632,0.356,0.332
-2.160e+00,0.64,0.656,0.348,0.38
-2.158e+00,0.64,0.64,0.364,0.34
-2.156e+00,0.648,0.664,0.372,0.388
-2.154e+00,0.648,0.64,0.364,0.348
-2.152e+00,0.656,0.664,0.364,0.396
-2.151e+00,0.656,0.648,0.38,0.356
-2.149e+00,0.664,0.672,0.38,0.404
-2.147e+00,0.664,0.656,0.372,0.356
-2.145e+00,0.664,0.68,0.38,0.412
-2.143e+00,0.672,0.664,0.38,0.364
-2.141e+00,0.672,0.68,0.388,0.42
-2.139e+00,0.672,0.664,0.396,0.372
-2.137e+00,0.68,0.688,0.412,0.42
-2.135e+00,0.68,0.672,0.404,0.38
-2.133e+00,0.68,0.696,0.404,0.428
-2.131e+00,0.68,0.68,0.404,0.38
-2.129e+00,0.688,0.696,0.412,0.436
-2.127e+00,0.688,0.68,0.42,0.396
-2.126e+00,0.688,0.704,0.412,0.436
-2.124e+00,0.696,0.688,0.428,0.396
-2.122e+00,0.696,0.704,0.42,0.444
-2.120e+00,0.696,0.688,0.412,0.404
-2.118e+00,0.696,0.712,0.428,0.452
-2.116e+00,0.704,0.688,0.436,0.412
-2.114e+00,0.704,0.712,0.428,0.46
-2.112e+00,0.712,0.696,0.436,0.412
-2.110e+00,0.704,0.72,0.444,0.46
-2.108e+00,0.704,0.704,0.452,0.42
-2.106e+00,0.712,0.72,0.452,0.468
-2.104e+00,0.712,0.704,0.452,0.428
-2.103e+00,0.712,0.728,0.46,0.476
-2.101e+00,0.712,0.704,0.452,0.428
-2.099e+00,0.72,0.728,0.46,0.476
-2.097e+00,0.72,0.712,0.46,0.436
-2.095e+00,0.72,0.736,0.452,0.484
-2.093e+00,0.72,0.712,0.468,0.444
-2.091e+00,0.72,0.736,0.468,0.492
-2.089e+00,0.72,0.72,0.468,0.444
-2.087e+00,0.72,0.736,0.46,0.492
-2.085e+00,0.728,0.72,0.476,0.444
-2.083e+00,0.728,0.736,0.476,0.5
-2.081e+00,0.728,0.72,0.468,0.452
-2.079e+00,0.728,0.744,0.484,0.5
-2.078e+00,0.728,0.72,0.484,0.46
-2.076e+00,0.728,0.744,0.468,0.508
-2.074e+00,0.736,0.728,0.484,0.46
-2.072e+00,0.736,0.744,0.492,0.508
-2.070e+00,0.736,0.728,0.492,0.468
-2.068e+00,0.736,0.744,0.484,0.516
-2.066e+00,0.736,0.728,0.5,0.468
-2.064e+00,0.736,0.752,0.492,0.516
-2.062e+00,0.736,0.728,0.5,0.476
-2.060e+00,0.736,0.752,0.5,0.524
-2.058e+00,0.736,0.728,0.5,0.476
-2.056e+00,0.736,0.752,0.492,0.524
-2.055e+00,0.736,0.728,0.508,0.484
-2.053e+00,0.744,0.752,0.516,0.532
-2.051e+00,0.736,0.728,0.516,0.484
-2.049e+00,0.736,0.752,0.508,0.532
-2.047e+00,0.736,0.728,0.508,0.492
-2.045e+00,0.744,0.752,0.508,0.54
-2.043e+00,0.736,0.728,0.516,0.492
-2.041e+00,0.744,0.752,0.516,0.54
-2.039e+00,0.744,0.728,0.524,0.5
-2.037e+00,0.744,0.752,0.516,0.54
-2.035e+00,0.736,0.728,0.524,0.5
-2.033e+00,0.744,0.752,0.524,0.548
-2.031e+00,0.744,0.728,0.524,0.5
-2.030e+00,0.744,0.752,0.524,0.548
-2.028e+00,0.736,0.728,0.524,0.5
-2.026e+00,0.736,0.752,0.524,0.556
-2.024e+00,0.736,0.728,0.524,0.508
-2.022e+00,0.736,0.752,0.532,0.548
-2.020e+00,0.736,0.728,0.532,0.508
-2.018e+00,0.736,0.744,0.532,0.556
-2.016e+00,0.736,0.728,0.532,0.508
-2.014e+00,0.736,0.744,0.54,0.556
-2.012e+00,0.736,0.728,0.54,0.508
-2.010e+00,0.728,0.744,0.532,0.556
-2.008e+00,0.736,0.72,0.54,0.516
-2.007e+00,0.736,0.744,0.54,0.556
-2.005e+00,0.728,0.72,0.54,0.516
-2.003e+00,0.728,0.744,0.54,0.564
-2.001e+00,0.728,0.72,0.54,0.516
-1.999e+00,0.72,0.736,0.54,0.564
-1.997e+00,0.728,0.72,0.532,0.516
-1.995e+00,0.72,0.736,0.54,0.564
-1.993e+00,0.728,0.712,0.556,0.516
-1.991e+00,0.72,0.736,0.54,0.564
-1.989e+00,0.72,0.712,0.54,0.516
-1.987e+00,0.72,0.728,0.54,0.564
-1.985e+00,0.72,0.712,0.548,0.524
-1.983e+00,0.72,0.728,0.548,0.564
-1.982e+00,0.712,0.704,0.548,0.524
-1.980e+00,0.712,0.728,0.556,0.572
-1.978e+00,0.712,0.704,0.548,0.524
-1.976e+00,0.712,0.72,0.548,0.564
-1.974e+00,0.712,0.696,0.556,0.524
-1.972e+00,0.704,0.72,0.548,0.564
-1.970e+00,0.704,0.696,0.548,0.524
-1.968e+00,0.704,0.712,0.548,0.564
-1.966e+00,0.704,0.688,0.548,0.524
-1.964e+00,0.696,0.712,0.54,0.564
-1.962e+00,0.696,0.688,0.54,0.524
-1.960e+00,0.696,0.704,0.548,0.564
-1.959e+00,0.696,0.68,0.54,0.524
-1.957e+00,0.688,0.704,0.54,0.564
-1.955e+00,0.688,0.68,0.548,0.516
-1.953e+00,0.688,0.696,0.532,0.564
-1.951e+00,0.688,0.672,0.548,0.524
-1.949e+00,0.68,0.696,0.548,0.564
-1.947e+00,0.68,0.664,0.54,0.516
-1.945e+00,0.672,0.688,0.54,0.564
-1.943e+00,0.672,0.664,0.54,0.516
-1.941e+00,0.672,0.688,0.548,0.564
-1.939e+00,0.672,0.656,0.54,0.516
-1.937e+00,0.664,0.68,0.532,0.564
-1.935e+00,0.664,0.648,0.54,0.516
-1.934e+00,0.664,0.672,0.532,0.564
-1.932e+00,0.656,0.64,0.532,0.516
-1.930e+00,0.656,0.664,0.54,0.556
-1.928e+00,0.648,0.632,0.54,0.508
-1.926e+00,0.648,0.664,0.532,0.556
-1.924e+00,0.648,0.632,0.532,0.508
-1.922e+00,0.64,0.656,0.532,0.556
-1.920e+00,0.64,0.624,0.532,0.508
-1.918e+00,0.632,0.648,0.524,0.556
-1.916e+00,0.632,0.616,0.54,0.508
-1.914e+00,0.624,0.648,0.532,0.548
-1.912e+00,0.624,0.608,0.524,0.508
-1.911e+00,0.624,0.632,0.524,0.548
-1.909e+00,0.616,0.6,0.524,0.5
-1.907e+00,0.616,0.624,0.524,0.548
-1.905e+00,0.608,0.6,0.516,0.5
-1.903e+00,0.608,0.624,0.524,0.548
-1.901e+00,0.608,0.592,0.524,0.492
-1.899e+00,0.6,0.616,0.524,0.54
-1.897e+00,0.6,0.584,0.516,0.492
-1.895e+00,0.592,0.608,0.524,0.54
-1.893e+00,0.592,0.576,0.508,0.492
-1.891e+00,0.584,0.6,0.508,0.54
-1.889e+00,0.584,0.568,0.524,0.484
-1.887e+00,0.584,0.592,0.508,0.532
-1.886e+00,0.576,0.56,0.5,0.484
-1.884e+00,0.568,0.584,0.516,0.532
-1.882e+00,0.568,0.552,0.508,0.476
-1.880e+00,0.56,0.576,0.492,0.524
-1.878e+00,0.56,0.544,0.5,0.476
-1.876e+00,0.56,0.568,0.508,0.524
-1.874e+00,0.544,0.536,0.492,0.468
-1.872e+00,0.544,0.56,0.492,0.524
-1.870e+00,0.544,0.528,0.5,0.468
-1.868e+00,0.536,0.552,0.492,0.516
-1.866e+00,0.536,0.512,0.484,0.468
-1.864e+00,0.528,0.544,0.492,0.516
-1.863e+00,0.528,0.504,0.492,0.46
-1.861e+00,0.52,0.536,0.476,0.508
-1.859e+00,0.512,0.504,0.484,0.452
-1.857e+00,0.512,0.528,0.484,0.508
-1.855e+00,0.512,0.488,0.476,0.452
-1.853e+00,0.504,0.52,0.476,0.5
-1.851e+00,0.504,0.48,0.476,0.444
-1.849e+00,0.488,0.504,0.468,0.5
-1.847e+00,0.488,0.472,0.468,0.444
-1.845e+00,0.48,0.496,0.468,0.492
-1.843e+00,0.48,0.464,0.46,0.436
-1.841e+00,0.472,0.488,0.452,0.484
-1.839e+00,0.472,0.456,0.452,0.436
-1.838e+00,0.464,0.48,0.46,0.484
-1.836e+00,0.456,0.44,0.452,0.428
-1.834e+00,0.448,0.472,0.444,0.476
-1.832e+00,0.448,0.432,0.452,0.42
-1.830e+00,0.448,0.456,0.452,0.468
-1.828e+00,0.44,0.424,0.436,0.412
-1.826e+00,0.44,0.448,0.444,0.468
-1.824e+00,0.432,0.408,0.444,0.412
-1.822e+00,0.424,0.44,0.428,0.46
-1.820e+00,0.424,0.4,0.428,0.404
-1.818e+00,0.408,0.432,0.428,0.452
-1.816e+00,0.408,0.392,0.428,0.396
-1.815e+00,0.408,0.416,0.404,0.444
-1.813e+00,0.392,0.384,0.42,0.396
-1.811e+00,0.4,0.408,0.412,0.436
-1.809e+00,0.392,0.368,0.404,0.388
-1.807e+00,0.384,0.4,0.404,0.436
-1.805e+00,0.376,0.36,0.412,0.38
-1.803e+00,0.376,0.384,0.404,0.428
-1.801e+00,0.368,0.344,0.404,0.372
-1.799e+00,0.36,0.376,0.404,0.42
-1.797e+00,0.352,0.336,0.396,0.364
-1.795e+00,0.352,0.36,0.388,0.42
-1.793e+00,0.344,0.328,0.38,0.364
-1.791e+00,0.336,0.352,0.38,0.412
-1.790e+00,0.336,0.312,0.38,0.356
-1.788e+00,0.328,0.344,0.38,0.404
-1.786e+00,0.328,0.296,0.38,0.348
-1.784e+00,0.32,0.328,0.364,0.404
-1.782e+00,0.312,0.288,0.364,0.34
-1.780e+00,0.304,0.32,0.364,0.396
-1.778e+00,0.304,0.28,0.356,0.332
-1.776e+00,0.296,0.304,0.356,0.38
-1.774e+00,0.288,0.264,0.348,0.324
-1.772e+00,0.28,0.296,0.356,0.38
-1.770e+00,0.272,0.248,0.34,0.316
-1.768e+00,0.272,0.288,0.332,0.372
-1.767e+00,0.264,0.24,0.34,0.308
-1.765e+00,0.256,0.272,0.34,0.364
-1.763e+00,0.256,0.232,0.332,0.308
-1.761e+00,0.248,0.264,0.324,0.356
-1.759e+00,0.24,0.216,0.324,0.3
-1.757e+00,0.232,0.248,0.316,0.348
-1.755e+00,0.224,0.208,0.316,0.292
-1.753e+00,0.224,0.24,0.316,0.34
-1.751e+00,0.208,0.192,0.308,0.284
-1.749e+00,0.208,0.224,0.308,0.332
-1.747e+00,0.208,0.184,0.308,0.276
-1.745e+00,0.2,0.216,0.3,0.324
-1.743e+00,0.192,0.168,0.292,0.268
-1.742e+00,0.184,0.2,0.284,0.316
-1.740e+00,0.176,0.16,0.292,0.26
-1.738e+00,0.176,0.184,0.284,0.308
-1.736e+00,0.16,0.144,0.276,0.252
-1.734e+00,0.16,0.176,0.276,0.3
-1.732e+00,0.152,0.136,0.268,0.244
-1.730e+00,0.144,0.16,0.26,0.292
-1.728e+00,0.136,0.12,0.268,0.236
-1.726e+00,0.136,0.152,0.26,0.292
-1.724e+00,0.128,0.104,0.244,0.228
-1.722e+00,0.128,0.136,0.252,0.276
-1.720e+00,0.112,0.096,0.252,0.22
-1.719e+00,0.112,0.12,0.244,0.268
-1.717e+00,0.104,0.088,0.228,0.212
-1.715e+00,0.096,0.112,0.244,0.26
-1.713e+00,0.096,0.072,0.228,0.196
-1.711e+00,0.08,0.104,0.22,0.252
-1.709e+00,0.08,0.056,0.22,0.188
-1.707e+00,0.072,0.088,0.22,0.244
-1.705e+00,0.064,0.048,0.212,0.18
-1.703e+00,0.064,0.072,0.212,0.236
-1.701e+00,0.056,0.032,0.204,0.172
-1.699e+00,0.048,0.064,0.196,0.228
-1.697e+00,0.048,0.024,0.196,0.164
-1.695e+00,0.04,0.056,0.196,0.22
-1.694e+00,0.032,0.008,0.188,0.156
-1.692e+00,0.024,0.04,0.18,0.212
-1.690e+00,0.024,-1.78814e-10,0.18,0.148
-1.688e+00,0.016,0.024,0.172,0.204
-1.686e+00,0.008,-0.016,0.164,0.14
-1.684e+00,-1.78814e-10,0.016,0.164,0.188
-1.682e+00,-1.78814e-10,-0.024,0.172,0.132
-1.680e+00,-0.008,-1.78814e-10,0.156,0.18
-1.678e+00,-0.016,-0.04,0.148,0.124
-1.676e+00,-0.024,-0.008,0.148,0.172
-1.674e+00,-0.024,-0.048,0.14,0.108
-1.672e+00,-0.04,-0.024,0.14,0.164
-1.671e+00,-0.04,-0.064,0.14,0.1
-1.669e+00,-0.048,-0.032,0.132,0.156
-1.667e+00,-0.048,-0.072,0.116,0.092
-1.665e+00,-0.056,-0.04,0.116,0.14
-1.663e+00,-0.064,-0.088,0.116,0.084
-1.661e+00,-0.072,-0.056,0.116,0.132
-1.659e+00,-0.08,-0.096,0.1,0.076
-1.657e+00,-0.08,-0.072,0.1,0.124
-1.655e+00,-0.096,-0.112,0.1,0.068
-1.653e+00,-0.096,-0.08,0.084,0.116
-1.651e+00,-0.096,-0.128,0.084,0.06
-1.649e+00,-0.112,-0.096,0.084,0.108
-1.647e+00,-0.112,-0.136,0.076,0.052
-1.646e+00,-0.12,-0.104,0.068,0.1
-1.644e+00,-0.128,-0.152,0.068,0.044
-1.642e+00,-0.128,-0.12,0.068,0.092
-1.640e+00,-0.144,-0.16,0.052,0.028
-1.638e+00,-0.144,-0.128,0.06,0.084
-1.636e+00,-0.152,-0.176,0.06,0.02
-1.634e+00,-0.16,-0.144,0.044,0.076
-1.632e+00,-0.16,-0.184,0.036,0.012
-1.630e+00,-0.168,-0.152,0.036,0.06
-1.628e+00,-0.176,-0.2,0.036,-0.004
-1.626e+00,-0.176,-0.168,0.028,0.052
-1.624e+00,-0.184,-0.208,0.02,-0.004
-1.623e+00,-0.192,-0.184,0.02,0.044
-1.621e+00,-0.2,-0.224,0.012,-0.02
-1.619e+00,-0.2,-0.192,0.004,0.036
-1.617e+00,-0.216,-0.232,0.012,-0.028
-1.615e+00,-0.216,-0.2,-0.004,0.028
-1.613e+00,-0.224,-0.248,-0.012,-0.036
-1.611e+00,-0.232,-0.216,-0.012,0.02
-1.609e+00,-0.232,-0.256,-0.012,-0.052
-1.607e+00,-0.24,-0.232,-0.02,0.004
-1.605e+00,-0.248,-0.272,-0.02,-0.052
-1.603e+00,-0.256,-0.24,-0.028,0.004
-1.601e+00,-0.256,-0.28,-0.036,-0.068
-1.599e+00,-0.264,-0.248,-0.036,-0.012
-1.598e+00,-0.272,-0.296,-0.052,-0.076
-1.596e+00,-0.272,-0.264,-0.052,-0.02
-1.594e+00,-0.288,-0.304,-0.068,-0.084
-1.592e+00,-0.288,-0.272,-0.06,-0.028
-1.590e+00,-0.296,-0.32,-0.06,-0.092
-1.588e+00,-0.304,-0.288,-0.068,-0.036
-1.586e+00,-0.304,-0.328,-0.084,-0.1
-1.584e+00,-0.312,-0.296,-0.076,-0.052
-1.582e+00,-0.312,-0.336,-0.084,-0.108
-1.580e+00,-0.32,-0.312,-0.084,-0.06
-1.578e+00,-0.336,-0.344,-0.092,-0.116
-1.576e+00,-0.336,-0.32,-0.092,-0.06
-1.575e+00,-0.336,-0.36,-0.1,-0.132
-1.573e+00,-0.352,-0.328,-0.108,-0.076
-1.571e+00,-0.352,-0.376,-0.108,-0.14
-1.569e+00,-0.36,-0.344,-0.108,-0.084
-1.567e+00,-0.36,-0.384,-0.116,-0.148
-1.565e+00,-0.368,-0.352,-0.116,-0.092
-1.563e+00,-0.376,-0.392,-0.132,-0.156
-1.561e+00,-0.376,-0.368,-0.14,-0.1
-1.559e+00,-0.384,-0.4,-0.132,-0.164
-1.557e+00,-0.392,-0.376,-0.132,-0.108
-1.555e+00,-0.392,-0.416,-0.148,-0.172
-1.553e+00,-0.4,-0.384,-0.148,-0.116
-1.551e+00,-0.408,-0.424,-0.148,-0.18
-1.550e+00,-0.408,-0.4,-0.164,-0.124
-1.548e+00,-0.416,-0.432,-0.164,-0.196
-1.546e+00,-0.424,-0.408,-0.172,-0.14
-1.544e+00,-0.424,-0.44,-0.172,-0.204
-1.542e+00,-0.432,-0.416,-0.18,-0.148
-1.540e+00,-0.432,-0.456,-0.18,-0.212
-1.538e+00,-0.44,-0.424,-0.188,-0.156
-1.536e+00,-0.448,-0.464,-0.196,-0.22
-1.534e+00,-0.448,-0.44,-0.204,-0.164
-1.532e+00,-0.456,-0.472,-0.204,-0.228
-1.530e+00,-0.464,-0.448,-0.204,-0.172
-1.528e+00,-0.464,-0.488,-0.212,-0.236
-1.526e+00,-0.472,-0.456,-0.212,-0.18
-1.525e+00,-0.472,-0.496,-0.22,-0.244
-1.523e+00,-0.48,-0.464,-0.22,-0.188
-1.521e+00,-0.488,-0.504,-0.228,-0.252
-1.519e+00,-0.488,-0.472,-0.228,-0.196
-1.517e+00,-0.496,-0.512,-0.236,-0.26
-1.515e+00,-0.496,-0.488,-0.244,-0.212
-1.513e+00,-0.496,-0.52,-0.236,-0.268
-1.511e+00,-0.512,-0.496,-0.244,-0.212
-1.509e+00,-0.512,-0.528,-0.252,-0.284
-1.507e+00,-0.512,-0.504,-0.252,-0.228
-1.505e+00,-0.52,-0.536,-0.268,-0.292
-1.503e+00,-0.52,-0.512,-0.268,-0.228
-1.502e+00,-0.528,-0.544,-0.26,-0.3
-1.500e+00,-0.528,-0.52,-0.26,-0.244
-1.498e+00,-0.536,-0.552,-0.276,-0.308
-1.496e+00,-0.544,-0.528,-0.284,-0.252
-1.494e+00,-0.544,-0.56,-0.276,-0.316
-1.492e+00,-0.552,-0.536,-0.292,-0.26
-1.490e+00,-0.56,-0.568,-0.3,-0.324
-1.488e+00,-0.552,-0.544,-0.3,-0.268
-1.486e+00,-0.56,-0.576,-0.292,-0.332
-1.484e+00,-0.568,-0.552,-0.316,-0.276
-1.482e+00,-0.568,-0.584,-0.316,-0.34
