Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,
-2.584e+00,-0.048,-0.0504,-0.84,-0.92
-2.583e+00,-0.0488,-0.0464,-0.76,-0.6
-2.581e+00,-0.0488,-0.0504,-0.76,-0.84
-2.579e+00,-0.0488,-0.0464,-0.68,-0.52
-2.577e+00,-0.0488,-0.0512,-0.68,-0.76
-2.575e+00,-0.0488,-0.0464,-0.68,-0.44
-2.573e+00,-0.0496,-0.0512,-0.68,-0.68
-2.571e+00,-0.0496,-0.0472,-0.6,-0.36
-2.569e+00,-0.0496,-0.0512,-0.52,-0.6
-2.567e+00,-0.0496,-0.0472,-0.52,-0.36
-2.565e+00,-0.0488,-0.0512,-0.52,-0.52
-2.563e+00,-0.0488,-0.0464,-0.44,-0.28
-2.561e+00,-0.048,-0.0512,-0.36,-0.44
-2.560e+00,-0.0488,-0.0472,-0.36,-0.2
-2.558e+00,-0.0488,-0.0512,-0.36,-0.36
-2.556e+00,-0.0488,-0.0464,-0.28,-0.12
-2.554e+00,-0.0496,-0.0512,-0.28,-0.36
-2.552e+00,-0.0488,-0.0472,-0.2,-0.04
-2.550e+00,-0.0496,-0.0512,-0.2,-0.28
-2.548e+00,-0.0488,-0.0472,-0.12,0.04
-2.546e+00,-0.0488,-0.0512,-0.12,-0.2
-2.544e+00,-0.0488,-0.0464,-0.04,0.12
-2.542e+00,-0.048,-0.0504,-0.04,-0.12
-2.540e+00,-0.0488,-0.0464,-0.04,0.2
-2.538e+00,-0.048,-0.0504,0.04,-0.04
-2.536e+00,-0.048,-0.0464,0.04,0.2
-2.535e+00,-0.0488,-0.0504,0.12,0.04
-2.533e+00,-0.0488,-0.0464,0.12,0.28
-2.531e+00,-0.0488,-0.0504,0.2,0.12
-2.529e+00,-0.0488,-0.0464,0.2,0.36
-2.527e+00,-0.0488,-0.0504,0.28,0.2
-2.525e+00,-0.048,-0.0456,0.28,0.44
-2.523e+00,-0.0472,-0.0496,0.36,0.28
-2.521e+00,-0.0472,-0.0456,0.36,0.52
-2.519e+00,-0.0472,-0.0496,0.36,0.36
-2.517e+00,-0.0472,-0.0448,0.44,0.6
-2.515e+00,-0.0472,-0.0496,0.52,0.36
-2.513e+00,-0.048,-0.0456,0.52,0.68
-2.512e+00,-0.0472,-0.0496,0.52,0.44
-2.510e+00,-0.0464,-0.0448,0.6,0.76
-2.508e+00,-0.0472,-0.0488,0.6,0.52
-2.506e+00,-0.0464,-0.0448,0.68,0.84
-2.504e+00,-0.0464,-0.048,0.68,0.6
-2.502e+00,-0.0456,-0.044,0.68,0.84
-2.500e+00,-0.0464,-0.048,0.76,0.68
-2.498e+00,-0.0464,-0.0432,0.84,0.92
-2.496e+00,-0.0456,-0.048,0.84,0.76
-2.494e+00,-0.0464,-0.0432,0.84,1
-2.492e+00,-0.0456,-0.048,0.92,0.84
-2.490e+00,-0.0456,-0.0432,0.92,1.08
-2.488e+00,-0.0448,-0.0472,1,0.92
-2.487e+00,-0.0456,-0.0432,1,1.16
-2.485e+00,-0.0448,-0.0464,1.08,1
-2.483e+00,-0.0448,-0.0424,1.08,1.24
-2.481e+00,-0.044,-0.0464,1.08,1
-2.479e+00,-0.044,-0.0416,1.16,1.32
-2.477e+00,-0.0432,-0.0456,1.16,1.08
-2.475e+00,-0.0432,-0.0416,1.24,1.32
-2.473e+00,-0.044,-0.0456,1.24,1.16
-2.471e+00,-0.0432,-0.0416,1.24,1.4
-2.469e+00,-0.0432,-0.0448,1.32,1.24
-2.467e+00,-0.0424,-0.0408,1.4,1.48
-2.465e+00,-0.0432,-0.044,1.4,1.32
-2.464e+00,-0.0416,-0.04,1.4,1.56
-2.462e+00,-0.0416,-0.0432,1.48,1.4
-2.460e+00,-0.0408,-0.0392,1.48,1.64
-2.458e+00,-0.0408,-0.0432,1.56,1.4
-2.456e+00,-0.04,-0.0384,1.48,1.64
-2.454e+00,-0.0416,-0.0432,1.64,1.48
-2.452e+00,-0.0408,-0.0384,1.56,1.72
-2.450e+00,-0.0408,-0.0424,1.64,1.56
-2.448e+00,-0.0392,-0.0384,1.72,1.8
-2.446e+00,-0.04,-0.0416,1.72,1.64
-2.444e+00,-0.0384,-0.0368,1.8,1.88
-2.442e+00,-0.0384,-0.0408,1.8,1.72
-2.440e+00,-0.0376,-0.036,1.8,1.96
-2.439e+00,-0.0384,-0.04,1.88,1.8
-2.437e+00,-0.0376,-0.036,1.88,2.04
-2.435e+00,-0.0376,-0.04,1.88,1.8
-2.433e+00,-0.0384,-0.0352,1.96,2.04
-2.431e+00,-0.0376,-0.0392,1.96,1.88
-2.429e+00,-0.0368,-0.0352,2.04,2.12
-2.427e+00,-0.0368,-0.0392,2.04,1.96
-2.425e+00,-0.036,-0.0336,2.04,2.2
-2.423e+00,-0.0352,-0.0376,2.12,2.04
-2.421e+00,-0.0352,-0.0328,2.12,2.28
-2.419e+00,-0.0352,-0.0368,2.2,2.12
-2.417e+00,-0.0344,-0.032,2.2,2.36
-2.416e+00,-0.0336,-0.0368,2.28,2.12
-2.414e+00,-0.0336,-0.032,2.28,2.36
-2.412e+00,-0.0336,-0.036,2.28,2.2
-2.410e+00,-0.0336,-0.0312,2.28,2.44
-2.408e+00,-0.0336,-0.0352,2.36,2.28
-2.406e+00,-0.0336,-0.0304,2.36,2.52
-2.404e+00,-0.032,-0.0344,2.36,2.28
-2.402e+00,-0.0328,-0.0296,2.44,2.52
-2.400e+00,-0.0312,-0.0336,2.44,2.36
-2.398e+00,-0.0304,-0.0288,2.44,2.6
-2.396e+00,-0.0304,-0.0328,2.52,2.44
-2.394e+00,-0.0296,-0.028,2.52,2.68
-2.392e+00,-0.0304,-0.0328,2.52,2.44
-2.391e+00,-0.0296,-0.0272,2.6,2.68
-2.389e+00,-0.0288,-0.0312,2.6,2.52
-2.387e+00,-0.0296,-0.0272,2.6,2.76
-2.385e+00,-0.028,-0.0304,2.68,2.52
-2.383e+00,-0.028,-0.0256,2.68,2.76
-2.381e+00,-0.0272,-0.0296,2.68,2.6
-2.379e+00,-0.0272,-0.0248,2.68,2.84
-2.377e+00,-0.0264,-0.0288,2.76,2.68
-2.375e+00,-0.0264,-0.024,2.76,2.92
-2.373e+00,-0.0264,-0.028,2.76,2.68
-2.371e+00,-0.0256,-0.0232,2.76,2.92
-2.369e+00,-0.0256,-0.0272,2.84,2.76
-2.368e+00,-0.0248,-0.0232,2.92,3
-2.366e+00,-0.024,-0.0264,2.92,2.76
-2.364e+00,-0.0232,-0.0216,2.92,3
-2.362e+00,-0.024,-0.0248,2.92,2.84
-2.360e+00,-0.0224,-0.0208,2.92,3.08
-2.358e+00,-0.0224,-0.0248,2.92,2.92
-2.356e+00,-0.0208,-0.02,3,3.08
-2.354e+00,-0.0224,-0.024,3,2.92
-2.352e+00,-0.0208,-0.0192,3,3.16
-2.350e+00,-0.0208,-0.0232,3.08,3
-2.348e+00,-0.0208,-0.0184,3,3.16
-2.346e+00,-0.0208,-0.0224,3.08,3
-2.344e+00,-0.02,-0.0168,3.08,3.24
-2.343e+00,-0.0184,-0.0208,3.08,3
-2.341e+00,-0.0184,-0.0168,3.16,3.24
-2.339e+00,-0.0184,-0.02,3.08,3.08
-2.337e+00,-0.0176,-0.0152,3.16,3.32
-2.335e+00,-0.0168,-0.02,3.16,3.08
-2.333e+00,-0.0168,-0.0152,3.16,3.32
-2.331e+00,-0.016,-0.0184,3.24,3.16
-2.329e+00,-0.0168,-0.0136,3.24,3.32
-2.327e+00,-0.016,-0.0176,3.24,3.16
-2.325e+00,-0.0152,-0.0128,3.24,3.4
-2.323e+00,-0.0144,-0.0168,3.24,3.16
-2.321e+00,-0.0144,-0.012,3.32,3.4
-2.320e+00,-0.0136,-0.016,3.32,3.24
-2.318e+00,-0.0136,-0.0112,3.32,3.4
-2.316e+00,-0.012,-0.0152,3.32,3.24
-2.314e+00,-0.0128,-0.0104,3.32,3.48
-2.312e+00,-0.012,-0.0144,3.32,3.24
-2.310e+00,-0.012,-0.0096,3.32,3.48
-2.308e+00,-0.0112,-0.0136,3.32,3.32
-2.306e+00,-0.0112,-0.0088,3.4,3.48
-2.304e+00,-0.0096,-0.012,3.4,3.32
-2.302e+00,-0.0096,-0.0072,3.4,3.56
-2.300e+00,-0.0088,-0.0112,3.4,3.32
-2.298e+00,-0.0088,-0.0064,3.48,3.56
-2.296e+00,-0.008,-0.0104,3.48,3.32
-2.295e+00,-0.008,-0.0056,3.48,3.56
-2.293e+00,-0.0072,-0.0096,3.48,3.4
-2.291e+00,-0.0072,-0.0048,3.48,3.56
-2.289e+00,-0.0064,-0.0088,3.48,3.4
-2.287e+00,-0.0064,-0.004,3.48,3.56
-2.285e+00,-0.0064,-0.008,3.48,3.4
-2.283e+00,-0.0048,-0.0032,3.48,3.64
-2.281e+00,-0.0048,-0.0064,3.48,3.4
-2.279e+00,-0.004,-0.0024,3.48,3.64
-2.277e+00,-0.0032,-0.0056,3.48,3.4
-2.275e+00,-0.0032,-0.0016,3.48,3.64
-2.273e+00,-0.0032,-0.0056,3.48,3.48
-2.272e+00,-0.004,-0.0008,3.56,3.64
-2.270e+00,-0.0016,-0.004,3.48,3.48
-2.268e+00,-0.0024,-1.78814e-11,3.56,3.64
-2.266e+00,-0.0016,-0.004,3.56,3.48
-2.264e+00,-0.0008,0.0016,3.56,3.64
-2.262e+00,-1.78814e-11,-0.0024,3.56,3.48
-2.260e+00,-1.78814e-11,0.0016,3.56,3.72
-2.258e+00,0.0008,-0.0016,3.56,3.48
-2.256e+00,0.0008,0.0032,3.56,3.72
-2.254e+00,0.0008,-0.0008,3.56,3.48
-2.252e+00,0.0016,0.0032,3.56,3.72
-2.250e+00,0.0016,-1.78814e-11,3.64,3.48
-2.248e+00,0.0024,0.004,3.56,3.72
-2.247e+00,0.0024,0.0008,3.56,3.48
-2.245e+00,0.0032,0.0056,3.64,3.72
-2.243e+00,0.0032,0.0024,3.56,3.48
-2.241e+00,0.0048,0.0064,3.56,3.72
-2.239e+00,0.0048,0.0024,3.56,3.48
-2.237e+00,0.0056,0.0072,3.56,3.72
-2.235e+00,0.0048,0.0032,3.56,3.48
-2.233e+00,0.0056,0.008,3.56,3.72
-2.231e+00,0.0056,0.004,3.56,3.48
-2.229e+00,0.0064,0.0088,3.56,3.72
-2.227e+00,0.0072,0.0048,3.56,3.48
-2.225e+00,0.008,0.0096,3.56,3.72
-2.224e+00,0.0088,0.0064,3.56,3.48
-2.222e+00,0.0088,0.0104,3.64,3.72
-2.220e+00,0.0096,0.0072,3.56,3.48
-2.218e+00,0.0104,0.012,3.56,3.72
-2.216e+00,0.0104,0.008,3.56,3.48
-2.214e+00,0.0104,0.012,3.56,3.64
-2.212e+00,0.0104,0.0088,3.48,3.48
-2.210e+00,0.0112,0.0136,3.56,3.64
-2.208e+00,0.0112,0.0096,3.56,3.48
-2.206e+00,0.0112,0.0136,3.56,3.64
-2.204e+00,0.012,0.0104,3.56,3.4
-2.202e+00,0.0136,0.0152,3.48,3.64
-2.200e+00,0.0128,0.0112,3.48,3.4
-2.199e+00,0.0128,0.016,3.48,3.64
-2.197e+00,0.0144,0.012,3.48,3.4
-2.195e+00,0.0144,0.0168,3.48,3.64
-2.193e+00,0.0144,0.0128,3.48,3.4
-2.191e+00,0.0152,0.0168,3.48,3.64
-2.189e+00,0.0152,0.0136,3.48,3.4
-2.187e+00,0.0152,0.0176,3.48,3.56
-2.185e+00,0.0168,0.0144,3.48,3.32
-2.183e+00,0.0176,0.0192,3.48,3.56
-2.181e+00,0.0176,0.016,3.4,3.32
-2.179e+00,0.0176,0.02,3.4,3.56
-2.177e+00,0.0176,0.016,3.4,3.32
-2.175e+00,0.0184,0.0208,3.4,3.48
-2.174e+00,0.0184,0.0168,3.4,3.32
-2.172e+00,0.0192,0.0208,3.4,3.48
-2.170e+00,0.02,0.0176,3.32,3.24
-2.168e+00,0.02,0.0216,3.4,3.48
-2.166e+00,0.02,0.0184,3.32,3.24
-2.164e+00,0.0216,0.0232,3.32,3.48
-2.162e+00,0.0208,0.02,3.32,3.16
-2.160e+00,0.0216,0.024,3.32,3.4
-2.158e+00,0.0208,0.02,3.24,3.16
-2.156e+00,0.0232,0.0248,3.24,3.4
-2.154e+00,0.0224,0.0208,3.24,3.16
-2.152e+00,0.0232,0.0248,3.24,3.32
-2.151e+00,0.0232,0.0208,3.24,3.08
-2.149e+00,0.0232,0.0256,3.16,3.32
-2.147e+00,0.024,0.0216,3.16,3.08
-2.145e+00,0.0248,0.0272,3.16,3.32
-2.143e+00,0.0256,0.0232,3.16,3
-2.141e+00,0.0264,0.028,3.16,3.24
-2.139e+00,0.0264,0.024,3.08,3
-2.137e+00,0.0272,0.0288,3.08,3.24
-2.135e+00,0.0264,0.024,3.08,3
-2.133e+00,0.0264,0.0288,3.08,3.16
-2.131e+00,0.0272,0.0248,3,2.92
-2.129e+00,0.0272,0.0296,3,3.16
-2.127e+00,0.0272,0.0256,3,2.92
-2.126e+00,0.028,0.0304,3,3.08
-2.124e+00,0.028,0.0264,3,2.84
-2.122e+00,0.0296,0.0312,3,3.08
-2.120e+00,0.0296,0.0272,2.92,2.84
-2.118e+00,0.0296,0.032,2.92,3
-2.116e+00,0.0304,0.0272,2.92,2.76
-2.114e+00,0.0296,0.032,2.84,3
-2.112e+00,0.0296,0.028,2.84,2.76
-2.110e+00,0.0304,0.0328,2.84,2.92
-2.108e+00,0.0304,0.0288,2.84,2.68
-2.106e+00,0.0312,0.0336,2.76,2.92
-2.104e+00,0.032,0.0296,2.76,2.6
-2.103e+00,0.032,0.0344,2.76,2.84
-2.101e+00,0.032,0.0304,2.76,2.6
-2.099e+00,0.0328,0.0344,2.68,2.84
-2.097e+00,0.0328,0.0304,2.68,2.52
-2.095e+00,0.0336,0.0352,2.68,2.76
-2.093e+00,0.0328,0.0312,2.6,2.52
-2.091e+00,0.0336,0.0352,2.6,2.76
-2.089e+00,0.0336,0.0312,2.6,2.44
-2.087e+00,0.0336,0.036,2.52,2.68
-2.085e+00,0.0344,0.032,2.52,2.44
-2.083e+00,0.0352,0.0368,2.52,2.68
-2.081e+00,0.0344,0.0328,2.44,2.36
-2.079e+00,0.0352,0.0376,2.44,2.6
-2.078e+00,0.036,0.0336,2.44,2.28
-2.076e+00,0.036,0.0376,2.44,2.52
-2.074e+00,0.036,0.0336,2.36,2.28
-2.072e+00,0.0352,0.0376,2.36,2.52
-2.070e+00,0.0368,0.0344,2.36,2.2
-2.068e+00,0.036,0.0384,2.28,2.44
-2.066e+00,0.0368,0.0344,2.28,2.12
-2.064e+00,0.0368,0.0392,2.28,2.44
-2.062e+00,0.0376,0.0352,2.28,2.12
-2.060e+00,0.0368,0.0392,2.2,2.36
-2.058e+00,0.0376,0.036,2.12,2.04
-2.056e+00,0.0384,0.04,2.2,2.28
-2.055e+00,0.0384,0.0352,2.12,1.96
-2.053e+00,0.0384,0.04,2.12,2.2
-2.051e+00,0.0384,0.036,2.04,1.96
-2.049e+00,0.0392,0.0408,2.04,2.2
-2.047e+00,0.0392,0.036,2.04,1.88
-2.045e+00,0.0384,0.0416,1.96,2.12
-2.043e+00,0.0392,0.0376,1.96,1.8
-2.041e+00,0.0392,0.0416,1.96,2.04
-2.039e+00,0.0392,0.0376,1.88,1.8
-2.037e+00,0.04,0.0416,1.88,2.04
-2.035e+00,0.0392,0.0376,1.88,1.72
-2.033e+00,0.04,0.0416,1.8,1.96
-2.031e+00,0.04,0.0376,1.8,1.64
-2.030e+00,0.04,0.0416,1.72,1.88
-2.028e+00,0.0408,0.0376,1.72,1.56
-2.026e+00,0.04,0.0424,1.72,1.8
-2.024e+00,0.0408,0.0384,1.64,1.56
-2.022e+00,0.0416,0.0432,1.64,1.8
-2.020e+00,0.0416,0.0392,1.64,1.48
-2.018e+00,0.0408,0.0432,1.56,1.72
-2.016e+00,0.0416,0.0392,1.56,1.4
-2.014e+00,0.0408,0.0432,1.48,1.64
-2.012e+00,0.0408,0.0392,1.48,1.32
-2.010e+00,0.0408,0.0432,1.48,1.56
-2.008e+00,0.0416,0.0392,1.4,1.32
-2.007e+00,0.0416,0.0432,1.4,1.56
-2.005e+00,0.0424,0.0392,1.32,1.24
-2.003e+00,0.0424,0.044,1.32,1.48
-2.001e+00,0.0408,0.04,1.32,1.16
-1.999e+00,0.0416,0.044,1.32,1.4
-1.997e+00,0.0416,0.04,1.24,1.08
-1.995e+00,0.0424,0.044,1.24,1.32
-1.993e+00,0.0416,0.0392,1.16,1.08
-1.991e+00,0.0416,0.044,1.16,1.32
-1.989e+00,0.0416,0.0392,1.08,1
-1.987e+00,0.0416,0.044,1.08,1.24
-1.985e+00,0.0416,0.04,1.08,0.92
-1.983e+00,0.0424,0.044,1,1.16
-1.982e+00,0.0416,0.04,1,0.84
-1.980e+00,0.0424,0.044,0.92,1.08
-1.978e+00,0.0432,0.04,0.92,0.84
-1.976e+00,0.0432,0.0448,0.92,1.08
-1.974e+00,0.0416,0.04,0.84,0.76
-1.972e+00,0.0424,0.044,0.84,1
-1.970e+00,0.0416,0.04,0.84,0.68
-1.968e+00,0.0416,0.044,0.76,0.92
-1.966e+00,0.0416,0.04,0.76,0.6
-1.964e+00,0.0424,0.044,0.68,0.84
-1.962e+00,0.0424,0.04,0.68,0.52
-1.960e+00,0.0416,0.044,0.6,0.76
-1.959e+00,0.0416,0.04,0.6,0.52
-1.957e+00,0.0424,0.044,0.6,0.76
-1.955e+00,0.0424,0.0392,0.6,0.44
-1.953e+00,0.0416,0.044,0.52,0.68
-1.951e+00,0.0416,0.04,0.44,0.36
-1.949e+00,0.0416,0.044,0.44,0.6
-1.947e+00,0.0408,0.0392,0.44,0.28
-1.945e+00,0.0416,0.044,0.44,0.52
-1.943e+00,0.0416,0.0392,0.36,0.2
-1.941e+00,0.0416,0.044,0.36,0.52
-1.939e+00,0.0416,0.0392,0.36,0.2
-1.937e+00,0.0408,0.0432,0.28,0.44
-1.935e+00,0.0416,0.0384,0.28,0.12
-1.934e+00,0.0408,0.0432,0.2,0.36
-1.932e+00,0.0408,0.0392,0.2,0.04
-1.930e+00,0.0408,0.0432,0.12,0.28
-1.928e+00,0.0408,0.0384,0.12,-0.04
-1.926e+00,0.0408,0.0424,0.04,0.28
-1.924e+00,0.0416,0.0384,0.04,-0.04
-1.922e+00,0.0416,0.0424,0.04,0.2
-1.920e+00,0.04,0.0384,0.04,-0.12
-1.918e+00,0.04,0.0424,-0.04,0.12
-1.916e+00,0.0408,0.0376,-0.04,-0.2
-1.914e+00,0.0408,0.0424,-0.12,0.04
-1.912e+00,0.0392,0.0376,-0.12,-0.28
-1.911e+00,0.04,0.0416,-0.12,0.04
-1.909e+00,0.0392,0.0368,-0.2,-0.28
-1.907e+00,0.0392,0.0416,-0.2,-0.04
-1.905e+00,0.0392,0.0368,-0.28,-0.36
-1.903e+00,0.0392,0.0416,-0.28,-0.12
-1.901e+00,0.0392,0.0368,-0.28,-0.44
-1.899e+00,0.0392,0.0408,-0.36,-0.2
-1.897e+00,0.0392,0.036,-0.36,-0.52
-1.895e+00,0.0392,0.0408,-0.36,-0.2
-1.893e+00,0.0376,0.0352,-0.44,-0.52
-1.891e+00,0.0376,0.04,-0.44,-0.28
-1.889e+00,0.0368,0.0352,-0.44,-0.6
-1.887e+00,0.0368,0.0392,-0.52,-0.36
-1.886e+00,0.0368,0.0352,-0.52,-0.68
-1.884e+00,0.0376,0.0392,-0.52,-0.36
-1.882e+00,0.0376,0.0344,-0.6,-0.68
-1.880e+00,0.036,0.0392,-0.6,-0.44
-1.878e+00,0.0368,0.0344,-0.68,-0.76
-1.876e+00,0.0368,0.0384,-0.68,-0.52
-1.874e+00,0.0368,0.0336,-0.68,-0.84
-1.872e+00,0.0352,0.0376,-0.68,-0.52
-1.870e+00,0.0352,0.0328,-0.76,-0.84
-1.868e+00,0.0352,0.0376,-0.76,-0.6
-1.866e+00,0.0344,0.0328,-0.84,-0.92
-1.864e+00,0.0344,0.0368,-0.84,-0.68
-1.863e+00,0.036,0.032,-0.84,-1
-1.861e+00,0.0352,0.0368,-0.92,-0.68
-1.859e+00,0.0344,0.032,-0.92,-1
-1.857e+00,0.0336,0.036,-0.92,-0.76
-1.855e+00,0.0344,0.0304,-1,-1.08
-1.853e+00,0.0336,0.0352,-1,-0.84
-1.851e+00,0.0328,0.0296,-1,-1.08
-1.849e+00,0.0328,0.0344,-1.08,-0.84
-1.847e+00,0.032,0.0296,-1.08,-1.16
-1.845e+00,0.032,0.0344,-1.08,-0.92
-1.843e+00,0.0328,0.0296,-1.08,-1.24
-1.841e+00,0.0312,0.0344,-1.08,-1
-1.839e+00,0.032,0.0288,-1.16,-1.24
-1.838e+00,0.032,0.0336,-1.24,-1
-1.836e+00,0.0312,0.028,-1.16,-1.32
-1.834e+00,0.0304,0.0328,-1.24,-1.08
-1.832e+00,0.0296,0.0272,-1.24,-1.4
-1.830e+00,0.0304,0.032,-1.24,-1.08
-1.828e+00,0.0288,0.0272,-1.32,-1.4
-1.826e+00,0.028,0.0312,-1.32,-1.16
-1.824e+00,0.028,0.0264,-1.32,-1.48
-1.822e+00,0.0296,0.0312,-1.4,-1.24
-1.820e+00,0.0288,0.0256,-1.4,-1.48
-1.818e+00,0.0288,0.0304,-1.4,-1.24
-1.816e+00,0.028,0.0248,-1.4,-1.56
-1.815e+00,0.028,0.0304,-1.48,-1.32
-1.813e+00,0.0272,0.024,-1.48,-1.64
-1.811e+00,0.0272,0.0288,-1.56,-1.32
-1.809e+00,0.0264,0.0232,-1.56,-1.64
-1.807e+00,0.0264,0.028,-1.56,-1.4
-1.805e+00,0.0256,0.0232,-1.56,-1.72
-1.803e+00,0.0256,0.028,-1.56,-1.4
-1.801e+00,0.0256,0.0224,-1.64,-1.72
-1.799e+00,0.024,0.0272,-1.64,-1.48
-1.797e+00,0.024,0.0216,-1.64,-1.8
-1.795e+00,0.0248,0.0264,-1.72,-1.48
-1.793e+00,0.0232,0.0208,-1.72,-1.8
-1.791e+00,0.0232,0.0256,-1.72,-1.56
-1.790e+00,0.0224,0.02,-1.72,-1.88
-1.788e+00,0.0224,0.0248,-1.72,-1.56
-1.786e+00,0.0216,0.02,-1.8,-1.88
-1.784e+00,0.0224,0.024,-1.8,-1.64
-1.782e+00,0.0216,0.0192,-1.8,-1.96
-1.780e+00,0.0216,0.0232,-1.88,-1.64
-1.778e+00,0.02,0.0176,-1.88,-1.96
-1.776e+00,0.0208,0.0232,-1.88,-1.72
-1.774e+00,0.02,0.0176,-1.88,-2.04
-1.772e+00,0.02,0.0216,-1.88,-1.72
-1.770e+00,0.0192,0.016,-1.88,-2.04
-1.768e+00,0.0184,0.0208,-1.96,-1.8
-1.767e+00,0.0184,0.016,-1.96,-2.04
-1.765e+00,0.0176,0.02,-1.96,-1.8
-1.763e+00,0.0184,0.0152,-2.04,-2.12
-1.761e+00,0.0176,0.02,-1.96,-1.88
-1.759e+00,0.0176,0.0144,-2.04,-2.12
-1.757e+00,0.0168,0.0184,-2.04,-1.88
-1.755e+00,0.016,0.0136,-2.04,-2.2
-1.753e+00,0.0152,0.0176,-2.12,-1.88
-1.751e+00,0.0152,0.0128,-2.12,-2.2
-1.749e+00,0.0152,0.0168,-2.12,-1.96
-1.747e+00,0.0144,0.012,-2.12,-2.2
-1.745e+00,0.0136,0.016,-2.12,-1.96
-1.743e+00,0.0136,0.0112,-2.12,-2.28
-1.742e+00,0.0136,0.016,-2.12,-1.96
-1.740e+00,0.0128,0.0104,-2.2,-2.28
-1.738e+00,0.0128,0.0152,-2.2,-2.04
-1.736e+00,0.0128,0.0096,-2.12,-2.28
-1.734e+00,0.0112,0.0144,-2.2,-2.04
-1.732e+00,0.0112,0.0088,-2.2,-2.28
-1.730e+00,0.0112,0.0128,-2.28,-2.04
-1.728e+00,0.0104,0.008,-2.28,-2.36
-1.726e+00,0.0104,0.012,-2.2,-2.12
-1.724e+00,0.0104,0.0072,-2.28,-2.36
-1.722e+00,0.0104,0.012,-2.28,-2.12
-1.720e+00,0.0096,0.0064,-2.28,-2.36
-1.719e+00,0.0088,0.0112,-2.28,-2.12
-1.717e+00,0.0096,0.0056,-2.28,-2.36
-1.715e+00,0.0072,0.0104,-2.28,-2.12
-1.713e+00,0.0072,0.0048,-2.28,-2.44
-1.711e+00,0.0072,0.0088,-2.36,-2.12
-1.709e+00,0.0072,0.004,-2.28,-2.44
-1.707e+00,0.0064,0.0088,-2.36,-2.2
-1.705e+00,0.0056,0.0032,-2.36,-2.44
-1.703e+00,0.0064,0.008,-2.36,-2.2
-1.701e+00,0.0056,0.0024,-2.36,-2.44
-1.699e+00,0.0056,0.0072,-2.36,-2.2
-1.697e+00,0.0056,0.0016,-2.36,-2.44
-1.695e+00,0.004,0.0064,-2.36,-2.2
-1.694e+00,0.0032,0.0008,-2.36,-2.44
-1.692e+00,0.0024,0.0048,-2.36,-2.2
-1.690e+00,0.0024,-1.78814e-11,-2.36,-2.52
-1.688e+00,0.0024,0.0048,-2.36,-2.2
-1.686e+00,0.0016,-0.0008,-2.36,-2.52
-1.684e+00,0.0024,0.004,-2.44,-2.28
-1.682e+00,0.0016,-0.0016,-2.36,-2.52
-1.680e+00,0.0008,0.0032,-2.44,-2.28
-1.678e+00,-1.78814e-11,-0.0024,-2.36,-2.52
-1.676e+00,-1.78814e-11,0.0024,-2.36,-2.28
-1.674e+00,-1.78814e-11,-0.0032,-2.44,-2.52
-1.672e+00,-0.0008,0.0016,-2.44,-2.28
-1.671e+00,-0.0008,-0.004,-2.36,-2.52
-1.669e+00,-0.0008,0.0008,-2.44,-2.28
-1.667e+00,-0.0016,-0.0048,-2.44,-2.52
-1.665e+00,-0.0024,-0.0008,-2.44,-2.28
-1.663e+00,-0.0016,-0.0056,-2.44,-2.52
-1.661e+00,-0.0024,-0.0008,-2.44,-2.28
-1.659e+00,-0.0024,-0.0056,-2.44,-2.52
-1.657e+00,-0.0032,-0.0016,-2.44,-2.28
-1.655e+00,-0.004,-0.0072,-2.44,-2.52
-1.653e+00,-0.0048,-0.0016,-2.44,-2.28
-1.651e+00,-0.0056,-0.008,-2.44,-2.52
-1.649e+00,-0.0056,-0.0032,-2.44,-2.28
-1.647e+00,-0.0064,-0.0088,-2.44,-2.52
-1.646e+00,-0.0064,-0.004,-2.44,-2.28
-1.644e+00,-0.0064,-0.0088,-2.44,-2.52
-1.642e+00,-0.0064,-0.004,-2.44,-2.28
-1.640e+00,-0.0072,-0.0096,-2.44,-2.52
-1.638e+00,-0.008,-0.0056,-2.36,-2.28
-1.636e+00,-0.008,-0.0112,-2.44,-2.52
-1.634e+00,-0.0088,-0.0056,-2.44,-2.28
-1.632e+00,-0.0088,-0.0112,-2.44,-2.52
-1.630e+00,-0.0096,-0.0072,-2.44,-2.2
-1.628e+00,-0.0096,-0.0128,-2.36,-2.44
-1.626e+00,-0.0104,-0.008,-2.36,-2.2
-1.624e+00,-0.0096,-0.0128,-2.36,-2.44
-1.623e+00,-0.0104,-0.0088,-2.44,-2.2
-1.621e+00,-0.0104,-0.0136,-2.36,-2.44
-1.619e+00,-0.0112,-0.0088,-2.36,-2.2
-1.617e+00,-0.0112,-0.0144,-2.36,-2.44
-1.615e+00,-0.012,-0.0096,-2.36,-2.2
-1.613e+00,-0.0128,-0.0152,-2.36,-2.44
-1.611e+00,-0.0128,-0.0112,-2.36,-2.2
-1.609e+00,-0.0136,-0.016,-2.28,-2.36
-1.607e+00,-0.0136,-0.0112,-2.28,-2.12
-1.605e+00,-0.0144,-0.0168,-2.28,-2.36
-1.603e+00,-0.0136,-0.012,-2.28,-2.12
-1.601e+00,-0.0136,-0.0176,-2.36,-2.36
-1.599e+00,-0.0152,-0.0128,-2.28,-2.12
-1.598e+00,-0.0152,-0.0184,-2.28,-2.36
